playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,I_F_penalities,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalities,penalityMinutesDrawn,penalitiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8449645,2007,Mike Modano,DAL,C,5on4,82,18039.0,229.0,40.55,0.91,0.96,0.92,0.9,0.9,0.9,241.0,20.33,1.84,1.61,4.02,0.62,13.23,7.68,1.83,1.84,1.83,3.0,10.0,2.0,27.0,31.0,60.0,15.0,2.0,0.0,0.0,3.0,1.0,12.0,11.0,0.0,27.0,1.0,2.0,54.0,0.0,5.0,15.0,25.0,2.0,2.0,0.56,0.21,1.07,1.0,0.0,1.0,60.0,29.0,29.0,2.0,0.41,0.0,0.42,1.83,1.83,1.82,229.0,108.0,5.0,70.0,46.0,31.0,14.0,51.0,133.0,54.0,80.0,13408.0,2.0,1.0,8.0,4.0,10.0,99.29,17.15,16.25,17.15,16.25,30.0,115.0,125.0,270.0,30.0,2.0,8.0,98.0,28.0,19.0,2.25,3.22,11.68,6.0,8.0,16.0,270.0,145.0,145.0,2.1,0.81,6.57,12.7,12.7,12.14,12.56,1.75,1.74,1.75,1.74,6.0,11.0,5.0,22.0,6.0,0.0,0.0,11.0,3.0,3.0,0.56,0.37,0.82,3.0,1.0,2.0,22.0,17.0,17.0,0.16,0.0,0.13,1.78,1.78,1.78,12.74,0.59,138.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0
8467925,2007,Adam Hall,PIT,R,other,46,1811.0,46.0,-0.16,0.14,0.49,0.22,0.52,0.27,0.55,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,12.0,13.0,19.0,6.0,4.0,2.0,34.0,5.0,5.0,6266.0,0.0,0.0,0.0,0.0,0.0,1.32,0.12,0.12,0.12,0.12,0.0,3.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.03,0.0,0.0,0.09,0.09,0.09,5.62,0.75,0.65,0.75,0.65,1.0,7.0,6.0,14.0,1.0,0.0,1.0,6.0,1.0,1.0,0.34,0.08,0.33,0.0,0.0,1.0,14.0,8.0,8.0,0.14,0.0,0.33,0.56,0.56,0.54,4.89,5.01,46.0,42.0,0.05,0.17,1.0,2.0,1.0,1.0
8467925,2007,Adam Hall,PIT,R,all,46,32769.0,809.0,0.31,0.22,0.58,0.24,0.51,0.25,0.53,394.0,11.35,1.06,0.72,2.46,0.37,5.98,5.42,1.03,1.06,1.03,1.0,3.0,2.0,14.0,5.0,21.0,6.0,2.0,0.0,1.0,0.0,1.0,4.0,9.0,0.0,14.0,9.0,24.0,143.0,44.0,7.0,2.0,11.0,4.0,1.0,0.28,0.48,0.3,1.0,1.0,0.0,21.48,16.0,16.25,2.0,0.15,0.0,0.54,0.66,0.69,0.67,809.0,70.0,175.0,169.0,395.0,86.0,111.0,109.0,503.0,143.0,142.0,133322.0,24.0,9.0,26.0,9.0,30.0,41.72,3.37,3.3,3.42,3.35,8.0,52.0,49.0,109.0,8.0,0.0,2.0,44.0,14.0,2.0,1.21,1.61,0.54,3.0,4.0,1.0,109.45,60.0,60.47,0.6,0.0,0.79,3.1,3.17,3.12,121.83,11.72,11.27,11.69,11.24,23.0,157.0,156.0,336.0,23.0,3.0,8.0,140.0,30.0,10.0,3.82,3.54,4.37,4.0,11.0,8.0,332.54,180.0,180.03,2.13,0.23,2.92,10.93,10.89,10.58,55.82,40.08,1039.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0
8467925,2007,Adam Hall,PIT,R,5on5,46,22440.0,551.0,0.31,0.41,0.57,0.33,0.47,0.36,0.5,461.0,9.84,1.04,0.68,2.21,0.32,5.53,4.22,1.01,1.04,1.02,1.0,2.0,2.0,12.0,5.0,19.0,5.0,2.0,0.0,1.0,0.0,1.0,4.0,7.0,0.0,12.0,7.0,20.0,81.0,41.0,4.0,1.0,9.0,4.0,1.0,0.26,0.48,0.3,1.0,1.0,0.0,19.48,14.0,14.25,1.0,0.14,0.0,0.54,0.63,0.66,0.65,551.0,59.0,86.0,96.0,310.0,70.0,79.0,73.0,329.0,81.0,86.0,96868.0,20.0,7.0,26.0,9.0,17.0,38.13,3.1,3.03,3.15,3.08,7.0,47.0,41.0,95.0,7.0,0.0,2.0,39.0,13.0,2.0,1.07,1.49,0.54,3.0,3.0,1.0,95.45,54.0,54.47,0.54,0.0,0.79,2.85,2.91,2.87,67.21,4.39,4.34,4.36,4.31,8.0,90.0,98.0,196.0,8.0,1.0,3.0,84.0,12.0,2.0,2.53,1.37,0.49,3.0,5.0,0.0,192.54,98.0,98.03,0.84,0.06,0.38,4.84,4.8,4.74,26.9,20.56,674.0,745.0,0.7,0.59,14.0,25.0,13.0,18.0
8467925,2007,Adam Hall,PIT,R,4on5,46,7941.0,187.0,0.71,0.0,0.08,0.04,0.1,0.03,0.11,115.0,1.51,0.02,0.04,0.25,0.05,0.45,1.2,0.02,0.02,0.02,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,54.0,2.0,1.0,1.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,187.0,2.0,75.0,54.0,56.0,6.0,26.0,28.0,127.0,54.0,3.0,9063.0,2.0,1.0,0.0,0.0,0.0,1.51,0.02,0.02,0.02,0.02,0.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.01,0.0,0.0,0.03,0.03,0.03,49.0,6.57,6.29,6.57,6.29,14.0,60.0,51.0,125.0,14.0,2.0,4.0,50.0,17.0,7.0,0.94,2.08,3.55,1.0,6.0,7.0,125.0,74.0,74.0,1.16,0.17,2.2,5.53,5.53,5.3,1.21,13.01,17.0,154.0,0.16,0.02,3.0,3.0,1.0,2.0
8467925,2007,Adam Hall,PIT,R,5on4,46,577.0,25.0,3.34,1.0,0.95,0.8,0.87,1.0,0.87,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,2.0,6.0,10.0,4.0,2.0,6.0,13.0,2.0,20.0,9500.0,2.0,1.0,0.0,0.0,8.0,0.76,0.12,0.12,0.12,0.12,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.02,0.0,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,0.48,123.0,18.0,0.06,0.0,1.0,0.0,1.0,0.0
8469786,2007,Karl Stewart,T.B,L,other,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8469786,2007,Karl Stewart,T.B,L,all,9,2218.0,55.0,-0.75,0.62,0.48,0.32,0.47,0.27,0.49,103.0,1.56,0.27,0.14,0.25,0.04,0.77,0.55,0.25,0.28,0.26,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,6.0,1.0,2.0,1.0,0.0,1.0,0.02,0.0,0.25,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.03,0.0,0.0,0.29,0.31,0.29,55.0,4.0,1.0,10.0,40.0,10.0,3.0,8.0,34.0,0.0,0.0,30424.0,2.0,1.0,0.0,0.0,1.0,2.48,0.59,0.57,0.61,0.59,1.0,2.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.02,0.0,0.57,0.0,0.0,1.0,6.23,3.0,3.05,0.05,0.0,0.0,0.64,0.66,0.64,5.88,0.36,0.36,0.36,0.36,3.0,5.0,5.0,13.0,3.0,0.0,0.0,6.0,2.0,0.0,0.17,0.19,0.0,2.0,1.0,0.0,12.85,8.0,8.02,0.07,0.0,0.0,0.43,0.43,0.43,9.96,10.83,193.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
8469786,2007,Karl Stewart,T.B,L,5on5,9,2212.0,54.0,-0.75,0.62,0.39,0.32,0.47,0.27,0.48,102.0,1.56,0.27,0.14,0.25,0.04,0.77,0.55,0.25,0.28,0.26,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,6.0,1.0,2.0,1.0,0.0,1.0,0.02,0.0,0.25,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.03,0.0,0.0,0.29,0.31,0.29,54.0,4.0,1.0,9.0,40.0,10.0,3.0,8.0,33.0,0.0,0.0,23590.0,2.0,1.0,0.0,0.0,1.0,2.48,0.59,0.57,0.61,0.59,1.0,2.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.02,0.0,0.57,0.0,0.0,1.0,6.23,3.0,3.05,0.05,0.0,0.0,0.64,0.66,0.64,5.88,0.36,0.36,0.36,0.36,3.0,5.0,5.0,13.0,3.0,0.0,0.0,6.0,2.0,0.0,0.17,0.19,0.0,2.0,1.0,0.0,12.85,8.0,8.02,0.07,0.0,0.0,0.43,0.43,0.43,3.39,5.26,135.0,155.0,0.05,0.1,2.0,3.0,2.0,3.0
8469786,2007,Karl Stewart,T.B,L,4on5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8469786,2007,Karl Stewart,T.B,L,5on4,9,6.0,1.0,-0.2,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471284,2007,Andrej Sekera,BUF,D,other,37,1507.0,31.0,5.47,0.8,0.76,0.46,0.58,0.53,0.63,55.0,2.09,0.11,0.1,0.55,0.07,1.2,0.95,0.11,0.11,0.11,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.02,0.0,0.0,0.14,0.14,0.13,31.0,4.0,8.0,9.0,10.0,4.0,2.0,10.0,15.0,0.0,0.0,2894.0,0.0,0.0,0.0,0.0,1.0,7.02,1.67,1.63,1.67,1.63,2.0,8.0,3.0,13.0,2.0,0.0,0.0,5.0,3.0,2.0,0.22,0.29,1.17,0.0,0.0,2.0,13.0,10.0,10.0,0.11,0.0,0.0,1.79,1.79,1.74,5.85,0.41,0.4,0.41,0.4,1.0,8.0,6.0,15.0,1.0,1.0,0.0,8.0,1.0,0.0,0.31,0.1,0.0,1.0,0.0,0.0,15.0,9.0,9.0,0.11,0.41,0.0,0.52,0.52,0.5,6.71,2.06,48.0,35.0,0.08,0.0,1.0,0.0,1.0,0.0
8471284,2007,Andrej Sekera,BUF,D,all,37,42819.0,864.0,6.52,0.57,0.54,0.48,0.51,0.49,0.52,123.0,11.49,0.57,0.79,3.05,0.4,7.58,5.62,0.55,0.55,0.54,4.0,2.0,1.0,17.0,28.0,46.0,7.0,1.0,1.0,0.0,0.0,0.0,6.0,10.0,0.0,17.0,7.0,14.0,0.0,19.0,14.0,15.0,15.0,3.0,0.0,0.29,0.28,0.0,1.0,0.0,0.0,45.26,18.0,17.61,12.0,0.17,0.71,0.0,0.74,0.72,0.7,864.0,97.0,92.0,171.0,504.0,111.0,115.0,160.0,478.0,0.0,0.0,89770.0,14.0,7.0,6.0,3.0,50.0,102.04,14.12,13.73,14.21,13.82,35.0,109.0,136.0,280.0,35.0,3.0,8.0,90.0,39.0,15.0,2.76,4.75,6.61,7.0,14.0,14.0,277.28,144.0,143.28,1.56,1.17,2.62,13.06,13.1,12.84,104.97,10.59,10.12,10.79,10.31,33.0,118.0,150.0,301.0,33.0,8.0,6.0,112.0,30.0,9.0,3.14,3.92,3.53,14.0,13.0,6.0,303.23,151.0,152.7,1.51,1.62,2.64,9.4,9.49,9.19,32.94,27.65,684.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0
8471284,2007,Andrej Sekera,BUF,D,5on5,37,35287.0,693.0,6.52,0.54,0.51,0.49,0.49,0.49,0.5,102.0,7.42,0.36,0.49,1.91,0.26,5.06,3.91,0.36,0.35,0.35,2.0,1.0,1.0,11.0,23.0,35.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,11.0,6.0,12.0,0.0,15.0,12.0,15.0,10.0,2.0,0.0,0.17,0.2,0.0,1.0,0.0,0.0,34.26,12.0,11.61,12.0,0.1,0.0,0.0,0.46,0.45,0.44,693.0,72.0,65.0,144.0,412.0,98.0,89.0,120.0,386.0,0.0,0.0,63221.0,12.0,6.0,6.0,3.0,39.0,79.11,8.08,7.92,8.17,8.01,27.0,85.0,115.0,227.0,27.0,2.0,7.0,74.0,31.0,7.0,2.19,3.76,2.13,6.0,14.0,7.0,224.28,112.0,111.28,1.14,0.47,1.91,7.31,7.34,7.23,81.86,6.91,6.72,7.11,6.92,24.0,94.0,120.0,238.0,24.0,6.0,5.0,92.0,21.0,5.0,2.38,2.8,1.73,11.0,9.0,4.0,240.23,118.0,119.7,1.06,1.07,1.84,6.06,6.15,6.1,13.85,13.32,433.0,451.0,2.41,0.27,59.0,7.0,49.0,5.0
8471284,2007,Andrej Sekera,BUF,D,4on5,37,3844.0,92.0,6.97,0.12,0.09,0.12,0.1,0.12,0.13,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,4.0,16.0,13.0,59.0,4.0,21.0,16.0,51.0,0.0,0.0,8796.0,0.0,0.0,0.0,0.0,1.0,2.36,0.45,0.45,0.45,0.45,2.0,1.0,3.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,0.06,0.17,0.22,1.0,0.0,1.0,6.0,3.0,3.0,0.03,0.0,0.0,0.48,0.48,0.48,15.84,3.19,2.92,3.19,2.92,7.0,15.0,21.0,43.0,7.0,1.0,1.0,10.0,8.0,4.0,0.36,1.02,1.8,1.0,4.0,2.0,43.0,22.0,22.0,0.34,0.15,0.79,2.73,2.73,2.49,0.56,5.91,13.0,112.0,0.06,0.07,1.0,1.0,1.0,1.0
8471284,2007,Andrej Sekera,BUF,D,5on4,37,2181.0,48.0,4.95,0.99,0.85,0.89,0.89,0.95,0.82,48.0,1.98,0.09,0.19,0.58,0.07,1.31,0.76,0.09,0.09,0.09,2.0,1.0,0.0,3.0,5.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,0.0,0.05,0.71,0.0,0.14,0.14,0.13,48.0,17.0,3.0,5.0,23.0,5.0,3.0,14.0,26.0,0.0,0.0,5603.0,2.0,1.0,0.0,0.0,3.0,13.54,3.91,3.72,3.91,3.72,4.0,15.0,13.0,32.0,4.0,1.0,1.0,10.0,4.0,5.0,0.29,0.53,3.08,0.0,0.0,4.0,32.0,19.0,19.0,0.28,0.71,0.71,3.48,3.48,3.39,0.67,0.05,0.05,0.05,0.05,1.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.05,0.05,0.05,5.57,0.98,71.0,9.0,0.01,0.0,1.0,0.0,1.0,0.0
8471282,2007,Casey Borer,CAR,D,other,11,661.0,17.0,2.08,1.0,0.43,0.75,0.35,1.0,0.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,2.0,3.0,11.0,2.0,0.0,1.0,14.0,0.0,0.0,1482.0,0.0,0.0,0.0,0.0,1.0,2.06,0.57,0.57,0.57,0.57,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.08,0.0,0.49,0.0,0.0,0.0,3.0,3.0,3.0,0.03,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.65,7.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0
8471282,2007,Casey Borer,CAR,D,all,11,10088.0,257.0,2.58,0.47,0.43,0.55,0.54,0.54,0.48,58.0,1.35,0.1,0.1,0.4,0.07,0.8,0.53,0.09,0.1,0.09,1.0,1.0,1.0,1.0,7.0,9.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,17.0,3.0,4.0,1.0,1.0,0.0,0.01,0.09,0.0,1.0,0.0,0.0,8.72,2.0,1.98,3.0,0.02,0.0,0.09,0.03,0.04,0.03,257.0,29.0,16.0,34.0,178.0,34.0,30.0,48.0,145.0,0.0,0.0,29780.0,4.0,2.0,0.0,0.0,12.0,28.42,2.74,2.67,2.71,2.64,7.0,35.0,41.0,83.0,7.0,0.0,1.0,35.0,4.0,3.0,1.09,0.42,1.23,4.0,1.0,2.0,80.63,42.0,41.39,0.42,0.0,0.48,2.68,2.67,2.62,24.64,3.15,2.93,3.22,3.0,10.0,26.0,31.0,67.0,10.0,0.0,4.0,24.0,9.0,3.0,0.83,1.25,1.06,5.0,2.0,3.0,69.08,36.0,37.21,0.39,0.0,1.4,2.14,2.17,2.13,9.4,12.22,260.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0
