PlayerId;Year;TeamId;LeagueId;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
91341;2005;58;1;7;23940;0;0;0;0;0;22;208;0
91341;2005;61;1;6;20520;0;0;0;0;0;11;0;0
91341;2002;60;1;2;7200;0;0;0;0;0;8;51;0
91341;2001;42;1;7;23940;0;0;0;0;0;16;0;0
91341;2000;42;1;39;133380;0;0;0;0;0;108;1187;0
91341;2000;30;0;2;4200;0;1;0;0;0;7;29;0
91373;1971;65;1;35;119700;0;0;0;0;0;126;0;0
91373;1972;65;1;19;64980;0;0;0;0;0;51;0;0
91373;1975;1208;72;15;53760;7;7;1;0;0;48;468;0
91373;1975;1204;72;10;34380;4;6;0;0;1;35;314;0
91373;1974;1201;72;32;114300;12;20;0;2;0;126;1198;0
91373;1973;1201;72;45;163920;25;18;2;5;1;143;1352;0
91373;1972;15;0;11;31980;3;4;0;2;0;35;0;0
91373;1970;15;0;5;16860;1;3;1;0;0;16;0;0
91376;1916;9999;0;10;35880;5;5;0;0;0;40;0;0
91376;1913;9999;0;11;32640;4;5;0;0;0;41;0;0
91376;1912;9999;0;20;74280;7;13;0;0;0;98;0;0
91376;1909;9999;0;1;3600;1;0;0;0;0;3;0;0
91397;2002;57;1;40;136800;0;0;0;0;0;98;1010;0
91397;2012;574;3;14;47880;0;0;0;0;0;38;388;0
91397;2001;574;3;27;92340;0;0;0;0;0;47;746;0
91397;2000;574;3;21;71820;0;0;0;0;0;49;527;0
91397;1999;574;3;32;109440;0;0;0;0;0;65;929;0
91397;2011;60;1;5;17100;0;0;0;0;0;14;127;0
91397;2011;36;1;8;27360;0;0;0;0;0;31;0;0
91397;2004;57;1;58;198360;0;0;0;0;0;114;1500;0
91397;2003;57;1;49;167580;0;0;0;0;0;94;1237;0
91397;2010;27;0;24;84840;12;7;3;2;0;64;615;0
91397;2009;29;0;49;159420;21;18;5;3;1;127;1388;0
91397;2008;14;0;32;108300;15;8;6;1;1;83;947;0
91397;2007;14;0;28;85440;12;9;2;4;1;69;739;0
91397;2006;14;0;52;176580;9;29;9;8;0;166;1567;0
91397;2005;14;0;46;161400;23;15;6;4;2;133;1266;0
91397;2003;14;0;3;10800;3;0;0;0;0;3;77;0
91417;1969;51;1;55;188100;0;0;0;0;0;143;0;0
91417;1971;61;1;10;34200;0;0;0;0;0;36;0;0
91417;1975;1213;72;41;144720;21;14;4;2;1;128;1177;0
91417;1974;1213;72;33;117720;14;15;4;1;1;107;979;0
91417;1973;1197;72;53;177240;23;24;1;5;2;158;1546;0
91417;1972;1197;72;64;222300;28;29;3;3;1;189;1947;0
91417;1970;11;0;25;78300;7;11;2;1;0;85;0;0
91417;1968;8;0;3;6000;1;0;0;0;0;10;0;0
91417;1967;8;0;7;20040;2;3;0;0;1;22;0;0
91417;1964;5;0;23;82800;10;11;2;1;1;85;0;0
91431;2001;64;1;20;68400;0;0;0;0;0;56;583;0
91431;2004;897;4;30;102600;0;0;0;0;0;84;840;0
91431;2004;575;3;16;54720;0;0;0;0;0;45;570;0
91431;2000;567;3;52;177840;0;0;0;0;0;107;1646;0
91431;1999;567;3;48;164160;0;0;0;0;0;103;1493;0
91431;1998;565;3;48;164160;0;0;0;0;0;124;1459;0
91431;2003;33;0;64;224280;25;30;7;12;3;173;1792;0
91431;2002;33;0;52;171360;21;19;5;6;2;137;1452;0
91431;2001;33;0;9;27900;2;5;0;1;0;28;275;0
91471;1977;3723;1;2;7200;0;0;0;0;0;17;0;0
91471;1979;21;0;12;33420;1;6;2;0;0;39;0;0
91471;1978;21;0;40;127080;6;19;8;2;1;136;0;0
91471;1977;21;0;2;6000;0;2;0;0;0;9;0;0
91471;1975;21;0;1;3600;0;1;0;0;0;4;0;0
91472;1961;10;0;1;1740;0;0;1;0;0;2;0;0
91485;1985;198;14;6;20520;0;0;0;0;0;15;150;0
91485;1986;198;14;16;54720;0;0;0;0;0;52;520;0
91485;1987;198;14;24;82080;0;0;0;0;0;100;667;0
91485;1988;198;14;25;85500;0;0;0;0;0;89;890;0
91485;1990;3703;1;30;102600;0;0;0;0;0;89;856;0
91485;1989;573;3;41;140220;0;0;0;0;0;125;1276;0
91485;1997;58;1;47;160740;0;0;0;0;0;137;1427;0
91485;1995;42;1;74;253080;0;0;0;0;0;248;2234;0
91485;1993;3703;1;12;41040;0;0;0;0;0;31;316;0
91485;1992;3703;1;30;102600;0;0;0;0;0;91;958;0
91485;1991;3703;1;32;109440;0;0;0;0;0;104;0;0
91485;1996;30;0;1;1860;0;0;0;0;0;3;10;0
91485;1993;26;0;17;44280;0;9;1;1;0;51;382;0
91485;1992;26;0;2;4380;0;0;1;0;0;6;34;0
91485;1991;26;0;1;780;0;0;0;0;0;1;7;0
91504;1992;48;1;45;153900;0;0;0;0;0;167;0;0
91504;1991;105;12;21;71820;0;0;0;0;0;64;646;0
91504;1991;96;12;15;51300;0;0;0;0;0;46;505;0
91504;1991;86;12;16;54720;0;0;0;0;0;61;604;0
91504;1990;96;12;46;157320;0;0;0;0;0;173;1747;0
91504;1989;96;12;57;194940;0;0;0;0;0;239;2043;0
91504;2005;46;1;3;10800;0;0;0;0;0;10;85;0
91504;1994;48;1;2;7200;0;0;0;0;0;6;65;0
91504;1993;48;1;4;13680;0;0;0;0;0;12;112;0
91504;2010;9;0;11;37740;5;3;2;1;0;29;298;0
91504;2009;9;0;23;75120;7;9;4;0;1;63;561;0
91504;2008;9;0;46;159780;26;9;8;0;2;137;1208;0
91504;2007;9;0;43;144540;27;9;4;1;4;84;976;0
91504;2006;9;0;21;69660;11;3;6;1;0;46;496;0
91504;2005;9;0;32;110760;20;6;5;3;2;85;828;0
91504;2003;16;0;67;231660;31;25;8;3;3;144;1604;0
91504;2002;16;0;9;31920;4;3;2;1;2;27;241;0
91504;2002;20;0;37;119580;17;14;4;4;2;97;912;0
91504;2001;20;0;66;224580;32;25;6;6;4;156;1727;0
91504;2000;9;0;52;170040;25;19;4;1;1;127;1310;0
91504;1999;9;0;53;188880;30;14;8;2;6;126;1349;0
91504;1998;9;0;63;221460;34;25;4;4;3;149;1654;0
91504;1997;9;0;64;228420;33;20;11;5;6;140;1605;0
91504;1996;9;0;47;166140;23;13;9;3;6;106;1175;0
91504;1995;9;0;50;175980;39;6;5;1;5;106;1190;0
91504;1994;9;0;19;65220;14;5;0;0;1;41;496;0
91504;1993;9;0;41;132360;23;8;5;0;2;105;999;0
91513;2000;57;1;2;7200;0;0;0;0;0;6;81;0
91513;2000;130;13;25;85500;0;0;0;0;0;63;724;0
91513;1999;137;13;53;181260;0;0;0;0;0;134;1595;0
91513;1998;137;13;58;198360;0;0;0;0;0;149;1637;0
91513;1997;137;13;24;82080;0;0;0;0;0;76;710;0
91513;2007;68;10;5;17100;0;0;0;0;0;15;133;0
91513;2005;65;1;1;3600;0;0;0;0;0;7;27;0
91513;2005;37;1;16;54720;0;0;0;0;0;44;415;0
91513;2004;58;1;40;136800;0;0;0;0;0;110;1236;0
91513;2003;58;1;52;177840;0;0;0;0;0;98;0;0
91513;2002;58;1;48;164160;0;0;0;0;0;109;1535;0
91513;2001;57;1;41;140220;0;0;0;0;0;106;1191;0
91513;2001;58;1;6;20520;0;0;0;0;0;16;0;0
91513;2008;3798;193;9;30780;0;0;0;0;0;46;354;0
91513;2005;18;0;4;13320;0;2;1;1;0;12;113;0
91513;2003;22;0;6;21900;2;3;1;0;1;19;210;0
91513;2000;14;0;2;4560;0;1;0;1;0;3;27;0
91515;1972;3709;1;19;64980;0;0;0;0;0;88;0;0
91515;1974;1199;72;1;1200;0;0;0;0;0;3;13;0
91515;1968;16;0;1;3600;0;1;0;0;0;2;0;0
91522;1980;11;0;1;3600;0;1;0;0;0;8;0;0
91527;1956;3709;1;62;212040;0;0;0;0;0;188;0;0
91527;1973;3727;1;21;71820;0;0;0;0;0;85;0;0
91527;1971;53;1;34;116280;0;0;0;0;0;108;0;0
91527;1970;53;1;51;174420;0;0;0;0;0;174;0;0
91527;1969;53;1;62;212040;0;0;0;0;0;209;0;0
91527;1968;53;1;58;198360;0;0;0;0;0;201;0;0
91527;1967;53;1;54;184680;0;0;0;0;0;181;0;0
91527;1966;53;1;42;143640;0;0;0;0;0;182;0;0
91527;1965;53;1;60;205200;0;0;0;0;0;227;0;0
91527;1962;3702;1;41;140220;0;0;0;0;0;139;0;0
91527;1961;61;1;45;153900;0;0;0;0;0;106;0;0
91527;1960;61;1;67;229140;0;0;0;0;0;179;0;0
91527;1959;61;1;57;194940;0;0;0;0;0;174;0;0
91527;1958;3705;1;70;239400;0;0;0;0;0;186;0;0
91527;1957;53;1;41;140220;0;0;0;0;0;116;0;0
91527;1972;1212;72;15;36660;2;8;0;3;0;49;377;0
91527;1964;10;0;39;135720;10;21;7;1;0;135;0;0
91527;1962;10;0;3;10800;0;1;2;0;0;10;0;0
91527;1961;10;0;10;36000;4;4;2;0;0;28;0;0
91527;1960;10;0;4;14400;1;2;1;0;0;16;0;0
91527;1959;10;0;17;61200;6;9;2;0;1;67;0;0
91527;1958;10;0;1;3600;0;0;1;0;0;4;0;0
91527;1957;10;0;33;118800;11;15;7;0;1;102;0;0
91532;1982;63;1;2;7200;0;0;0;0;0;4;0;0
91532;1983;3;0;34;109860;9;17;4;3;0;149;986;0
91532;1982;3;0;53;177900;21;23;7;3;0;197;1534;0
91532;1981;22;0;11;35040;2;7;2;0;0;47;0;0
91532;1980;22;0;49;160740;18;19;9;6;2;172;0;0
91532;1979;3;0;38;122340;16;14;3;2;2;125;0;0
91532;1978;3;0;58;203760;26;21;10;3;4;167;0;0
91532;1977;3;0;63;225600;34;19;9;5;5;172;0;0
91532;1976;3;0;50;172620;23;18;8;4;4;154;0;0
91539;1986;47;1;7;23940;0;0;0;0;0;22;0;0
91539;1983;111;11;43;147060;0;0;0;0;0;124;0;0
91539;1982;108;11;12;41040;0;0;0;0;0;53;0;0
91539;1982;111;11;47;160740;0;0;0;0;0;163;0;0
91539;1981;108;11;17;58140;0;0;0;0;0;75;0;0
91539;1988;8;0;35;98640;10;11;6;1;0;120;915;0
91539;1987;8;0;45;152880;17;23;1;4;0;163;1501;0
91539;1984;8;0;1;3600;0;1;0;0;0;4;22;0
91547;1978;14;0;36;118740;16;12;7;2;4;89;0;0
91547;1977;14;0;49;175380;29;6;13;1;7;108;0;0
91547;1976;14;0;61;211500;35;13;12;2;5;159;0;0
91547;1975;14;0;11;36900;6;2;3;0;0;24;0;0
91547;1974;14;0;68;242460;44;14;10;1;12;137;0;0
91547;1973;14;0;73;258840;47;13;12;2;12;136;0;0
91547;1972;1212;72;63;219180;33;28;0;5;2;220;1936;0
91547;1971;3;0;47;162900;17;18;9;3;3;116;0;0
91547;1970;3;0;18;62400;7;7;3;1;0;46;0;0
91547;1970;14;0;30;95160;9;12;6;3;2;73;0;0
91547;1969;14;0;62;220800;13;29;20;7;3;171;0;0
91547;1968;14;0;58;201900;17;23;16;3;1;151;0;0
91547;1967;14;0;38;134880;16;17;5;1;4;93;0;0
91547;1966;5;0;18;61320;4;12;2;2;0;62;0;0
91547;1965;5;0;39;124980;11;20;3;0;1;128;0;0
91548;1980;63;1;2;7200;0;0;0;0;0;8;0;0
91548;1983;63;1;18;61560;0;0;0;0;0;83;0;0
91548;1982;63;1;46;157320;0;0;0;0;0;190;0;0
91548;1982;3;0;1;2400;0;0;0;0;0;2;22;0
91548;1981;3;0;2;7200;0;2;0;0;0;13;0;0
91549;2000;15;0;7;19920;1;1;3;1;0;17;150;0
91549;1999;29;0;14;41880;2;7;1;1;0;43;353;0
91549;1998;16;0;10;31140;4;3;1;1;1;22;193;0
91549;1997;16;0;1;720;0;0;0;0;0;0;1;0
91557;1970;125;13;1;3600;0;0;0;0;0;7;37;0
91557;1977;1206;72;12;35040;3;7;0;1;0;41;323;0
91557;1976;1206;72;31;103620;14;12;4;1;1;114;899;0
91557;1975;1206;72;11;34320;6;4;0;0;0;23;297;0
91560;1913;2531;148;15;55380;6;9;0;0;0;83;0;0
91560;1912;2531;148;14;51600;7;7;0;0;0;68;0;0
91560;1911;2531;148;15;54660;7;8;0;0;0;94;0;0
91562;1977;39;1;46;157320;0;0;0;0;0;160;0;0
91562;1983;65;1;42;143640;0;0;0;0;0;200;0;0
91562;1982;65;1;47;160740;0;0;0;0;0;173;0;0
91562;1980;65;1;14;47880;0;0;0;0;0;57;0;0
91562;1979;65;1;36;123120;0;0;0;0;0;129;0;0
91562;1978;39;1;36;123120;0;0;0;0;0;129;0;0
91562;1983;22;0;1;60;0;0;0;0;0;0;0;0
91562;1982;22;0;6;15660;1;3;1;1;0;19;127;0
91562;1981;22;0;52;176520;16;26;7;4;1;206;0;0
91562;1980;22;0;18;48660;4;7;2;2;1;49;0;0
91569;1994;47;1;25;85500;0;0;0;0;0;91;827;0
91569;2005;567;3;15;51300;0;0;0;0;0;51;468;0
91569;1996;1510;10;2;7200;0;0;0;0;0;13;75;0
91569;1993;98;12;36;123120;0;0;0;0;0;94;1033;0
91569;1992;100;12;43;147060;0;0;0;0;0;153;1471;0
91569;1992;98;12;25;85500;0;0;0;0;0;67;817;0
91569;1991;100;12;71;242820;0;0;0;0;0;332;0;0
91569;1990;100;12;35;119700;0;0;0;0;0;206;0;0
91569;1989;107;12;4;13680;0;0;0;0;0;18;0;0
91569;1988;107;12;1;3600;0;0;0;0;0;6;0;0
91569;2004;627;6;21;71820;0;0;0;0;0;52;619;0
91569;2005;48;1;11;37620;0;0;0;0;0;37;0;0
91569;2003;62;1;15;51300;0;0;0;0;0;37;366;0
91569;2002;62;1;14;47880;0;0;0;0;0;32;340;0
91569;2001;62;1;2;7200;0;0;0;0;0;6;0;0
91569;2000;55;1;6;20520;0;0;0;0;0;25;164;0
91569;1998;47;1;54;184680;0;0;0;0;0;114;1606;0
91569;1997;47;1;27;92340;0;0;0;0;0;81;0;0
91569;1996;47;1;27;92340;0;0;0;0;0;69;0;0
91569;1995;47;1;2;7200;0;0;0;0;0;3;0;0
91569;2006;474;22;20;68400;0;0;0;0;0;84;706;0
91569;2003;8;0;9;28680;2;6;0;1;0;23;221;0
91569;2002;8;0;11;37020;2;5;2;0;0;38;284;0
91569;2001;8;0;23;68520;8;5;4;3;0;43;446;0
91569;2000;8;0;6;20400;0;4;1;0;0;14;147;0
91569;2000;11;0;14;43080;3;8;1;2;1;37;310;0
91569;1999;8;0;24;83280;7;12;3;4;1;63;654;0
91569;1998;23;0;6;21720;1;4;1;1;0;17;183;0
91616;1977;40;1;17;58140;0;0;0;0;0;45;0;0
91616;1990;65;1;2;7200;0;0;0;0;0;13;0;0
91616;1986;53;1;4;13680;0;0;0;0;0;4;0;0
91616;1978;40;1;35;119700;0;0;0;0;0;96;0;0
91616;1990;14;0;26;76200;9;7;1;2;1;61;623;0
91616;1989;14;0;24;68400;1;13;5;5;1;72;606;0
91616;1988;22;0;33;111240;20;7;3;0;4;88;790;0
91616;1987;22;0;35;113760;14;12;5;3;2;88;866;0
91616;1986;22;0;37;120120;17;11;4;3;0;107;930;0
91616;1985;22;0;34;121260;19;11;3;3;1;113;910;0
91616;1985;5;0;8;29100;3;4;1;1;0;31;245;0
91616;1984;5;0;51;178500;19;26;4;3;1;172;1307;0
91616;1983;5;0;50;172080;29;16;2;1;0;151;1222;0
91616;1982;5;0;62;216660;40;11;9;2;8;142;1482;0
91616;1981;14;0;44;155460;23;18;3;3;0;160;0;0
91616;1980;14;0;40;139980;22;12;5;5;2;115;0;0
91616;1979;14;0;40;142380;29;5;5;1;1;108;0;0
91616;1978;14;0;5;16800;1;2;1;2;0;16;0;0
91619;1995;190;14;5;17100;0;0;0;0;0;24;168;0
91619;1996;190;14;11;37620;0;0;0;0;0;26;313;0
91619;1998;57;1;47;160740;0;0;0;0;0;124;1363;0
91619;1997;138;13;34;116280;0;0;0;0;0;120;1071;0
91619;2009;630;6;29;99180;0;0;0;0;0;91;1000;0
91619;2008;630;6;52;177840;0;0;0;0;0;132;1714;0
91619;2007;630;6;41;140220;0;0;0;0;0;110;1122;0
91619;2006;627;6;19;64980;0;0;0;0;0;47;553;0
91619;2006;39;1;4;13680;0;0;0;0;0;9;108;0
91619;2005;39;1;39;133380;0;0;0;0;0;122;1140;0
91619;2004;43;1;23;78660;0;0;0;0;0;82;0;0
91619;2004;44;1;13;44460;0;0;0;0;0;36;375;0
91619;2003;44;1;43;147060;0;0;0;0;0;110;1410;0
91619;2002;44;1;24;82080;0;0;0;0;0;54;730;0
91619;2002;55;1;17;58140;0;0;0;0;0;57;559;0
91619;2001;55;1;40;136800;0;0;0;0;0;98;0;0
91619;1999;57;1;24;82080;0;0;0;0;0;57;663;0
91619;2003;26;0;4;10500;1;1;0;0;0;12;84;0
91619;2002;26;0;2;7140;0;2;0;0;0;6;48;0
91619;1998;14;0;1;3600;0;1;0;0;0;5;29;0
91620;1962;3702;1;30;102600;0;0;0;0;0;86;0;0
91620;1964;3702;1;11;37620;0;0;0;0;0;36;0;0
91620;1962;10;0;2;2400;0;1;0;0;0;4;0;0
91620;1950;8;0;6;21300;1;5;0;0;0;29;0;0
91630;1981;51;1;6;20520;0;0;0;0;0;24;0;0
91630;1980;134;13;62;212040;0;0;0;0;0;249;1976;0
91630;1979;134;13;31;106020;0;0;0;0;0;149;993;0
91630;1978;134;13;36;123120;0;0;0;0;0;227;1305;0
91630;1987;3703;1;28;95760;0;0;0;0;0;111;841;0
91630;1986;51;1;4;13680;0;0;0;0;0;14;0;0
91630;1983;51;1;27;92340;0;0;0;0;0;90;744;0
91630;1987;26;0;8;23100;2;4;1;1;0;30;186;0
91630;1986;26;0;7;19620;1;4;1;1;0;25;134;0
91630;1985;0;0;18;59400;6;8;2;0;0;72;447;0
91630;1984;0;0;54;195120;26;18;8;3;1;167;1344;0
91630;1983;0;0;4;14400;0;4;0;0;0;19;115;0
91636;1972;1207;72;1;3600;1;0;0;0;0;2;17;0
91636;1962;5;0;22;77220;3;12;6;0;1;85;0;0
91636;1958;9;0;3;10800;2;1;0;0;1;9;0;0
91636;1955;0;0;6;21600;3;3;0;0;1;12;0;0
91661;1976;39;1;43;147060;0;0;0;0;0;130;1204;0
91661;1979;56;1;33;112860;0;0;0;0;0;125;919;0
91661;1978;39;1;9;30780;0;0;0;0;0;44;0;0
91661;1977;39;1;32;109440;0;0;0;0;0;103;0;0
91661;1978;5;0;19;62220;8;6;2;0;1;62;0;0
91661;1977;5;0;1;3600;0;1;0;0;0;6;0;0
91661;1976;5;0;1;3600;1;0;0;0;0;3;0;0
91679;1993;61;1;23;78660;0;0;0;0;0;73;613;0
91679;1997;645;6;14;47880;0;0;0;0;0;59;808;0
91679;1993;24;0;19;59040;5;11;1;1;0;59;473;0
91679;1992;24;0;30;82380;4;15;1;3;0;111;783;0
91679;1991;24;0;5;18360;3;1;1;0;0;12;156;0
91679;1991;15;0;5;13500;2;1;0;0;0;20;130;0
91679;1990;15;0;25;78660;10;11;1;0;0;86;714;0
91679;1989;15;0;21;63960;8;6;2;0;0;77;580;0
91679;1988;15;0;15;40140;5;3;0;1;0;45;409;0
91679;1987;15;0;21;72420;9;11;0;1;1;80;600;0
91702;1952;3705;1;33;112860;0;0;0;0;0;107;0;0
91702;1964;3702;1;17;58140;0;0;0;0;0;49;0;0
91702;1953;3705;1;55;188100;0;0;0;0;0;138;0;0
91702;1974;1197;72;31;95520;15;14;1;4;1;88;803;0
91702;1972;5;0;8;28800;7;1;0;0;2;16;0;0
91702;1972;3;0;32;103020;8;14;6;0;1;87;0;0
91702;1971;3;0;34;117900;16;13;5;3;2;86;0;0
91702;1970;3;0;40;139740;24;11;4;2;4;73;0;0
91702;1969;16;0;32;110340;18;9;5;1;5;67;0;0
91702;1968;16;0;37;128340;18;12;6;0;5;70;0;0
91702;1964;10;0;33;116280;10;17;5;1;2;109;0;0
91702;1963;10;0;65;234000;22;36;7;4;3;220;0;0
91702;1962;0;0;56;199200;22;14;19;0;5;138;0;0
91702;1961;0;0;70;252000;42;14;14;0;4;166;0;0
91702;1960;0;0;40;144000;23;11;6;0;2;112;0;0
91702;1959;0;0;69;248400;40;17;12;0;3;175;0;0
91702;1958;0;0;67;240000;38;16;13;0;9;144;0;0
91702;1957;0;0;57;203160;34;14;8;0;9;119;0;0
91702;1956;0;0;61;219600;31;18;12;0;9;123;0;0
91702;1955;0;0;64;230400;42;12;10;0;7;119;0;0
91702;1954;0;0;52;182400;33;12;7;0;5;110;0;0
91702;1953;0;0;17;61200;7;5;5;0;5;27;0;0
91702;1952;0;0;3;10800;2;0;1;0;0;4;0;0
91706;1968;3709;1;7;23940;0;0;0;0;0;34;0;0
91706;1981;53;1;8;27360;0;0;0;0;0;33;0;0
91706;1978;3723;1;7;23940;0;0;0;0;0;29;0;0
91706;1977;3710;1;2;7200;0;0;0;0;0;5;0;0
91706;1975;65;1;5;17100;0;0;0;0;0;26;0;0
91706;1971;51;1;36;123120;0;0;0;0;0;95;0;0
91706;1981;25;0;8;23280;2;3;1;1;0;35;0;0
91706;1980;25;0;33;115980;10;14;9;2;0;118;0;0
91706;1979;21;0;6;19620;0;3;2;0;0;26;0;0
91706;1978;21;0;41;138120;9;29;2;6;0;152;0;0
91706;1977;21;0;25;82980;3;12;8;2;0;90;0;0
91706;1976;21;0;54;179160;12;29;10;3;0;190;0;0
91706;1975;15;0;55;185760;24;19;10;1;2;178;0;0
91706;1974;15;0;20;65640;9;5;4;0;0;73;0;0
91706;1974;21;0;24;85200;4;16;3;2;0;96;0;0
91706;1973;0;0;15;50340;7;4;2;0;0;57;0;0
91706;1972;0;0;17;55920;11;2;3;1;0;40;0;0
91706;1970;16;0;1;3600;1;0;0;0;0;3;0;0
91751;1991;63;1;35;119700;0;0;0;0;0;97;1054;0
91751;1990;136;13;54;184680;0;0;0;0;0;139;1511;0
91751;1989;136;13;62;212040;0;0;0;0;0;235;2043;0
91751;1988;136;13;65;222300;0;0;0;0;0;288;2182;0
91751;1992;63;1;5;17100;0;0;0;0;0;17;0;0
91751;2003;5;0;28;96300;12;8;6;0;4;67;690;0
91751;2002;11;0;42;142020;17;20;3;3;3;105;987;0
91751;2001;11;0;71;244260;31;27;8;3;6;157;1686;0
91751;2000;11;0;23;84600;13;5;5;0;5;46;571;0
91751;2000;18;0;35;120360;14;17;3;2;1;103;914;0
91751;1999;18;0;34;117960;12;13;7;4;0;85;906;0
91751;1999;20;0;22;76380;5;14;3;3;1;68;632;0
91751;1998;20;0;11;36360;2;7;1;0;0;37;345;0
91751;1998;3;0;5;17940;3;2;0;1;0;19;142;0
91751;1997;3;0;67;231840;26;33;7;4;5;176;1882;0
91751;1996;3;0;74;256260;27;36;7;6;0;224;2438;0
91751;1995;3;0;69;240540;30;26;11;4;2;192;2135;0
91751;1994;3;0;36;128640;15;13;7;6;0;104;1120;0
91751;1993;3;0;66;232980;34;22;9;3;3;187;2010;0
91751;1992;3;0;48;166860;25;15;7;3;2;116;1286;0
91751;1991;3;0;4;12600;0;2;1;1;0;8;120;0
91800;1958;0;0;2;3600;0;1;0;0;0;7;0;0
91800;1955;5;0;1;3600;1;0;0;0;1;0;0;0
91807;2010;516;5;2;7200;0;0;0;0;0;5;65;0
91807;2009;730;2;28;95760;7;15;0;0;0;83;856;0
91807;2008;733;2;22;75240;8;9;0;0;2;63;553;0
91807;2008;730;2;20;68400;10;6;0;0;6;32;542;0
91807;2007;516;5;43;147060;0;0;0;0;0;110;1618;0
91807;2005;36;1;23;78660;0;0;0;0;0;65;0;0
91807;2005;34;0;9;22380;3;3;0;0;0;20;165;0
91807;2004;516;5;14;47880;0;0;0;0;0;33;478;0
91807;2004;479;5;8;27360;0;0;0;0;0;18;265;0
91807;2003;28;0;29;91680;16;6;3;0;3;54;651;0
91807;2002;56;1;4;13680;0;0;0;0;0;7;93;0
91807;2002;28;0;18;56100;12;2;1;0;0;37;415;0
91807;2001;46;1;33;112860;0;0;0;0;0;57;0;0
91807;2001;28;0;1;3720;0;1;0;0;0;3;15;0
91807;2000;516;5;30;102600;0;0;0;0;0;65;855;0
91807;1999;516;5;50;171000;0;0;0;0;0;142;1596;0
91807;1998;516;5;36;123120;0;0;0;0;0;89;1072;0
91807;1997;516;5;49;167580;0;0;0;0;0;132;2538;0
91807;1996;516;5;49;167580;0;0;0;0;0;104;1316;0
91807;1995;516;5;41;140220;0;0;0;0;0;115;1292;0
91807;1994;516;5;4;13680;0;0;0;0;0;18;103;0
91814;1983;195;14;32;109440;0;0;0;0;0;89;890;0
91814;1984;195;14;32;109440;0;0;0;0;0;78;788;0
91814;1985;39;1;20;68400;0;0;0;0;0;82;0;0
91814;1996;48;1;1;3600;0;0;0;0;0;3;22;0
91814;1991;39;1;2;7200;0;0;0;0;0;9;53;0
91814;1987;39;1;26;88920;0;0;0;0;0;68;723;0
91814;1986;39;1;57;194940;0;0;0;0;0;152;1520;0
91814;1999;29;0;5;14940;1;2;0;0;0;19;129;0
91814;1998;29;0;13;41460;5;6;1;1;2;33;350;0
91814;1997;29;0;26;87360;5;14;6;6;0;66;660;0
91814;1996;29;0;6;19500;1;1;2;1;0;14;150;0
91814;1995;29;0;57;191340;29;16;9;2;5;131;1605;0
91814;1994;29;0;36;120780;14;19;2;4;1;90;946;0
91814;1993;29;0;63;219180;22;33;6;4;4;165;1637;0
91814;1992;3;0;8;28740;6;2;0;1;2;18;232;0
91814;1992;17;0;24;78360;11;5;4;0;0;78;706;0
91814;1991;17;0;33;105420;11;14;4;1;0;114;932;0
91814;1990;17;0;38;125520;15;11;6;0;2;118;1029;0
91814;1989;17;0;56;194460;31;16;6;2;1;156;1610;0
91814;1988;17;0;37;114480;17;10;6;1;1;107;961;0
91814;1987;17;0;17;52440;8;6;1;0;0;61;469;0
91814;1986;17;0;3;11100;0;2;1;1;0;13;80;0
91814;1985;17;0;7;24060;3;4;0;0;1;21;184;0
91818;1985;48;1;22;75240;0;0;0;0;0;71;0;0
91818;1984;118;11;49;167580;0;0;0;0;0;204;0;0
91818;1983;118;11;50;171000;0;0;0;0;0;110;0;0
91818;1982;118;11;20;68400;0;0;0;0;0;98;0;0
91818;1982;121;11;1;3600;0;0;0;0;0;7;0;0
91818;1989;69;10;3;10800;0;0;0;0;0;12;88;0
91818;1986;48;1;11;37620;0;0;0;0;0;41;0;0
91818;1985;9;0;1;2400;0;0;0;0;0;3;12;0
91834;1993;0;0;11;30000;2;6;2;0;0;37;246;0
91834;1992;0;0;26;85980;17;5;1;1;1;81;682;0
91834;1991;0;0;9;26160;0;3;3;0;0;23;219;0
91834;1990;0;0;21;58500;7;9;2;1;1;52;479;0
91834;1989;0;0;1;780;0;0;0;0;0;3;6;0
91835;1984;206;14;26;88920;0;0;0;0;0;95;805;0
91835;1985;206;14;37;126540;0;0;0;0;0;163;1132;0
91835;1986;206;14;33;112860;0;0;0;0;0;127;1016;0
91835;1987;206;14;30;102600;0;0;0;0;0;102;927;0
91835;1993;63;1;37;126540;0;0;0;0;0;130;0;0
91835;2002;566;3;15;51300;0;0;0;0;0;53;427;0
91835;2001;566;3;37;126540;0;0;0;0;0;89;1035;0
91835;2000;571;3;54;184680;0;0;0;0;0;126;1537;0
91835;1994;63;1;27;92340;0;0;0;0;0;88;807;0
91835;1995;16;0;11;13800;0;3;0;0;0;12;101;0
91839;1972;205;14;20;68400;0;0;0;0;0;64;621;0
91839;1973;205;14;22;75240;0;0;0;0;0;55;598;0
91839;1974;205;14;27;92340;0;0;0;0;0;92;814;0
91839;1976;53;1;20;68400;0;0;0;0;0;81;675;0
91839;1977;3723;1;9;30780;0;0;0;0;0;41;0;0
91839;1976;1199;72;26;79680;12;10;1;0;2;69;701;0
91839;1975;1199;72;3;6000;0;1;0;0;0;8;46;0
91847;1990;213;14;14;47880;0;0;0;0;0;55;556;0
