League Id;Date;Home;Score Home;Away;Score Away;Type;Played;Overtime;Shootout;Game Id
1;2023-1-20;50;0;54;0;Regular Season;0;0;0;1907
1;2023-1-21;50;0;54;0;Regular Season;0;0;0;1917
1;2023-1-21;56;0;65;0;Regular Season;0;0;0;1918
1;2023-1-21;42;0;64;0;Regular Season;0;0;0;1920
1;2023-1-21;46;0;58;0;Regular Season;0;0;0;1916
1;2023-1-21;53;0;39;0;Regular Season;0;0;0;1919
1;2023-1-21;52;0;59;0;Regular Season;0;0;0;1914
1;2023-1-21;51;0;63;0;Regular Season;0;0;0;1911
1;2023-1-21;36;0;55;0;Regular Season;0;0;0;1915
1;2023-1-21;37;0;45;0;Regular Season;0;0;0;1912
1;2023-1-21;49;0;4837;0;Regular Season;0;0;0;1921
1;2023-1-21;41;0;43;0;Regular Season;0;0;0;1913
1;2023-1-21;44;0;47;0;Regular Season;0;0;0;1922
1;2023-1-21;4619;0;48;0;Regular Season;0;0;0;1923
1;2023-1-21;61;0;40;0;Regular Season;0;0;0;1924
1;2023-1-22;4837;0;62;0;Regular Season;0;0;0;1929
1;2023-1-22;4619;0;48;0;Regular Season;0;0;0;1928
1;2023-1-22;38;0;53;0;Regular Season;0;0;0;1927
1;2023-1-22;37;0;45;0;Regular Season;0;0;0;1926
1;2023-1-22;41;0;43;0;Regular Season;0;0;0;1925
1;2023-1-24;61;0;63;0;Regular Season;0;0;0;1933
1;2023-1-24;40;0;49;0;Regular Season;0;0;0;1932
1;2023-1-24;50;0;42;0;Regular Season;0;0;0;1930
1;2023-1-24;44;0;64;0;Regular Season;0;0;0;1931
1;2023-1-25;51;0;56;0;Regular Season;0;0;0;1936
1;2023-1-25;55;0;41;0;Regular Season;0;0;0;1935
1;2023-1-25;53;0;52;0;Regular Season;0;0;0;1934
1;2023-1-25;57;0;65;0;Regular Season;0;0;0;1937
1;2023-1-25;39;0;59;0;Regular Season;0;0;0;1938
1;2023-1-25;48;0;60;0;Regular Season;0;0;0;1942
1;2023-1-25;61;0;63;0;Regular Season;0;0;0;1943
1;2023-1-25;62;0;47;0;Regular Season;0;0;0;1941
1;2023-1-25;44;0;64;0;Regular Season;0;0;0;1939
1;2023-1-25;40;0;49;0;Regular Season;0;0;0;1940
1;2023-1-26;50;0;4837;0;Regular Season;0;0;0;1944
1;2023-1-27;58;0;56;0;Regular Season;0;0;0;1949
1;2023-1-27;39;0;41;0;Regular Season;0;0;0;1950
1;2023-1-27;54;0;42;0;Regular Season;0;0;0;1952
1;2023-1-27;37;0;63;0;Regular Season;0;0;0;1951
1;2023-1-27;43;0;51;0;Regular Season;0;0;0;1946
1;2023-1-27;57;0;59;0;Regular Season;0;0;0;1948
1;2023-1-27;36;0;55;0;Regular Season;0;0;0;1945
1;2023-1-27;38;0;53;0;Regular Season;0;0;0;1947
1;2023-1-27;45;0;4619;0;Regular Season;0;0;0;1953
1;2023-1-27;62;0;47;0;Regular Season;0;0;0;1954
1;2023-1-27;48;0;60;0;Regular Season;0;0;0;1955
1;2023-1-28;62;0;49;0;Regular Season;0;0;0;1969
1;2023-1-28;58;0;56;0;Regular Season;0;0;0;1964
1;2023-1-28;57;0;65;0;Regular Season;0;0;0;1963
1;2023-1-28;64;0;42;0;Regular Season;0;0;0;1965
1;2023-1-28;44;0;61;0;Regular Season;0;0;0;1967
1;2023-1-28;47;0;60;0;Regular Season;0;0;0;1968
1;2023-1-28;45;0;4619;0;Regular Season;0;0;0;1966
1;2023-1-28;50;0;4837;0;Regular Season;0;0;0;1962
1;2023-1-28;48;0;40;0;Regular Season;0;0;0;1970
1;2023-1-28;59;0;52;0;Regular Season;0;0;0;1956
1;2023-1-28;54;0;46;0;Regular Season;0;0;0;1961
1;2023-1-28;39;0;41;0;Regular Season;0;0;0;1957
1;2023-1-28;43;0;51;0;Regular Season;0;0;0;1959
1;2023-1-28;55;0;38;0;Regular Season;0;0;0;1960
1;2023-1-28;53;0;36;0;Regular Season;0;0;0;1958
1;2023-1-29;65;0;52;0;Regular Season;0;0;0;1971
1;2023-1-29;44;0;61;0;Regular Season;0;0;0;1975
1;2023-1-29;64;0;46;0;Regular Season;0;0;0;1974
1;2023-1-29;49;0;40;0;Regular Season;0;0;0;1976
1;2023-1-29;38;0;36;0;Regular Season;0;0;0;1973
1;2023-1-29;37;0;63;0;Regular Season;0;0;0;1972
1;2023-1-30;45;0;50;0;Regular Season;0;0;0;1977
1;2023-1-31;4837;0;60;0;Regular Season;0;0;0;1982
1;2023-1-31;49;0;4619;0;Regular Season;0;0;0;1981
1;2023-1-31;42;0;37;0;Regular Season;0;0;0;1979
1;2023-1-31;47;0;44;0;Regular Season;0;0;0;1980
1;2023-1-31;54;0;46;0;Regular Season;0;0;0;1978
1;2023-2-1;57;0;65;0;Regular Season;0;0;0;1985
1;2023-2-1;55;0;36;0;Regular Season;0;0;0;1984
1;2023-2-1;53;0;38;0;Regular Season;0;0;0;1983
1;2023-2-1;59;0;58;0;Regular Season;0;0;0;1986
1;2023-2-1;45;0;50;0;Regular Season;0;0;0;1987
1;2023-2-1;62;0;61;0;Regular Season;0;0;0;1988
1;2023-2-2;40;0;47;0;Regular Season;0;0;0;1990
1;2023-2-2;56;0;39;0;Regular Season;0;0;0;1989
1;2023-2-3;54;0;37;0;Regular Season;0;0;0;1998
1;2023-2-3;42;0;50;0;Regular Season;0;0;0;1999
1;2023-2-3;45;0;46;0;Regular Season;0;0;0;2000
1;2023-2-3;40;0;47;0;Regular Season;0;0;0;2001
1;2023-2-3;58;0;59;0;Regular Season;0;0;0;1997
1;2023-2-3;43;0;64;0;Regular Season;0;0;0;1995
1;2023-2-3;53;0;55;0;Regular Season;0;0;0;1991
1;2023-2-3;57;0;38;0;Regular Season;0;0;0;1996
1;2023-2-3;52;0;65;0;Regular Season;0;0;0;1992
1;2023-2-3;63;0;51;0;Regular Season;0;0;0;1994
1;2023-2-3;49;0;44;0;Regular Season;0;0;0;2002
1;2023-2-3;36;0;41;0;Regular Season;0;0;0;1993
1;2023-2-3;60;0;61;0;Regular Season;0;0;0;2003
1;2023-2-3;48;0;4619;0;Regular Season;0;0;0;2004
1;2023-2-3;4837;0;62;0;Regular Season;0;0;0;2005
1;2023-2-4;54;0;37;0;Regular Season;0;0;0;2013
1;2023-2-4;58;0;52;0;Regular Season;0;0;0;2014
1;2023-2-4;56;0;39;0;Regular Season;0;0;0;2015
1;2023-2-4;42;0;50;0;Regular Season;0;0;0;2016
1;2023-2-4;45;0;46;0;Regular Season;0;0;0;2017
1;2023-2-4;55;0;38;0;Regular Season;0;0;0;2012
1;2023-2-4;43;0;64;0;Regular Season;0;0;0;2011
1;2023-2-4;63;0;51;0;Regular Season;0;0;0;2006
1;2023-2-4;49;0;44;0;Regular Season;0;0;0;2018
1;2023-2-4;60;0;61;0;Regular Season;0;0;0;2007
1;2023-2-4;65;0;57;0;Regular Season;0;0;0;2009
1;2023-2-4;36;0;41;0;Regular Season;0;0;0;2010
1;2023-2-4;53;0;59;0;Regular Season;0;0;0;2008
1;2023-2-4;4837;0;62;0;Regular Season;0;0;0;2019
1;2023-2-4;48;0;4619;0;Regular Season;0;0;0;2020
1;2023-2-10;60;0;40;0;Regular Season;0;0;0;2034
1;2023-2-10;54;0;42;0;Regular Season;0;0;0;2029
1;2023-2-10;39;0;58;0;Regular Season;0;0;0;2028
1;2023-2-10;64;0;50;0;Regular Season;0;0;0;2030
1;2023-2-10;47;0;49;0;Regular Season;0;0;0;2032
1;2023-2-10;62;0;4837;0;Regular Season;0;0;0;2033
1;2023-2-10;4619;0;45;0;Regular Season;0;0;0;2031
1;2023-2-10;38;0;59;0;Regular Season;0;0;0;2027
1;2023-2-10;61;0;44;0;Regular Season;0;0;0;2035
1;2023-2-10;53;0;57;0;Regular Season;0;0;0;2021
1;2023-2-10;46;0;37;0;Regular Season;0;0;0;2026
1;2023-2-10;41;0;63;0;Regular Season;0;0;0;2022
1;2023-2-10;55;0;65;0;Regular Season;0;0;0;2024
1;2023-2-10;51;0;36;0;Regular Season;0;0;0;2025
1;2023-2-10;43;0;56;0;Regular Season;0;0;0;2023
1;2023-2-11;43;0;56;0;Regular Season;0;0;0;2036
1;2023-2-11;60;0;40;0;Regular Season;0;0;0;2046
1;2023-2-11;42;0;54;0;Regular Season;0;0;0;2045
1;2023-2-11;4619;0;45;0;Regular Season;0;0;0;2047
1;2023-2-11;48;0;49;0;Regular Season;0;0;0;2049
1;2023-2-11;61;0;44;0;Regular Season;0;0;0;2050
1;2023-2-11;47;0;62;0;Regular Season;0;0;0;2048
1;2023-2-11;57;0;52;0;Regular Season;0;0;0;2044
1;2023-2-11;41;0;63;0;Regular Season;0;0;0;2037
1;2023-2-11;59;0;38;0;Regular Season;0;0;0;2038
1;2023-2-11;36;0;39;0;Regular Season;0;0;0;2040
1;2023-2-11;65;0;53;0;Regular Season;0;0;0;2039
1;2023-2-11;46;0;37;0;Regular Season;0;0;0;2042
1;2023-2-11;50;0;64;0;Regular Season;0;0;0;2043
1;2023-2-11;51;0;55;0;Regular Season;0;0;0;2041
1;2023-2-14;41;0;57;0;Regular Season;0;0;0;2051
1;2023-2-14;43;0;39;0;Regular Season;0;0;0;2052
1;2023-2-14;4619;0;47;0;Regular Season;0;0;0;2054
1;2023-2-14;62;0;44;0;Regular Season;0;0;0;2055
1;2023-2-14;40;0;61;0;Regular Season;0;0;0;2053
1;2023-2-15;40;0;61;0;Regular Season;0;0;0;2063
1;2023-2-15;4619;0;47;0;Regular Season;0;0;0;2064
1;2023-2-15;60;0;49;0;Regular Season;0;0;0;2065
1;2023-2-15;4837;0;44;0;Regular Season;0;0;0;2066
1;2023-2-15;37;0;50;0;Regular Season;0;0;0;2062
1;2023-2-15;59;0;65;0;Regular Season;0;0;0;2060
1;2023-2-15;63;0;55;0;Regular Season;0;0;0;2056
1;2023-2-15;41;0;57;0;Regular Season;0;0;0;2058
1;2023-2-15;64;0;54;0;Regular Season;0;0;0;2057
1;2023-2-15;46;0;42;0;Regular Season;0;0;0;2059
1;2023-2-15;56;0;36;0;Regular Season;0;0;0;2061
1;2023-2-17;53;0;52;0;Regular Season;0;0;0;2067
1;2023-2-17;46;0;43;0;Regular Season;0;0;0;2068
1;2023-2-17;49;0;4837;0;Regular Season;0;0;0;2075
1;2023-2-17;42;0;45;0;Regular Season;0;0;0;2073
1;2023-2-17;37;0;50;0;Regular Season;0;0;0;2072
1;2023-2-17;40;0;4619;0;Regular Season;0;0;0;2074
1;2023-2-17;38;0;58;0;Regular Season;0;0;0;2069
1;2023-2-17;56;0;51;0;Regular Season;0;0;0;2071
1;2023-2-17;39;0;63;0;Regular Season;0;0;0;2070
1;2023-2-18;55;0;36;0;Regular Season;0;0;0;2080
1;2023-2-18;54;0;45;0;Regular Season;0;0;0;2081
1;2023-2-18;57;0;59;0;Regular Season;0;0;0;2082
1;2023-2-18;41;0;65;0;Regular Season;0;0;0;2076
1;2023-2-18;52;0;58;0;Regular Season;0;0;0;2079
1;2023-2-18;56;0;51;0;Regular Season;0;0;0;2083
1;2023-2-18;53;0;38;0;Regular Season;0;0;0;2078
1;2023-2-18;63;0;39;0;Regular Season;0;0;0;2077
1;2023-2-18;64;0;43;0;Regular Season;0;0;0;2084
1;2023-2-18;4837;0;47;0;Regular Season;0;0;0;2086
1;2023-2-18;62;0;49;0;Regular Season;0;0;0;2087
1;2023-2-18;44;0;48;0;Regular Season;0;0;0;2085
1;2023-2-18;61;0;60;0;Regular Season;0;0;0;2088
1;2023-2-19;50;0;42;0;Regular Season;0;0;0;2095
1;2023-2-19;57;0;53;0;Regular Season;0;0;0;2096
1;2023-2-19;37;0;46;0;Regular Season;0;0;0;2098
1;2023-2-19;64;0;43;0;Regular Season;0;0;0;2094
1;2023-2-19;44;0;48;0;Regular Season;0;0;0;2097
1;2023-2-19;41;0;65;0;Regular Season;0;0;0;2092
1;2023-2-19;40;0;4619;0;Regular Season;0;0;0;2100
1;2023-2-19;54;0;45;0;Regular Season;0;0;0;2093
1;2023-2-19;38;0;58;0;Regular Season;0;0;0;2089
1;2023-2-19;39;0;36;0;Regular Season;0;0;0;2091
1;2023-2-19;62;0;47;0;Regular Season;0;0;0;2099
1;2023-2-19;59;0;52;0;Regular Season;0;0;0;2090
1;2023-2-20;63;0;55;0;Regular Season;0;0;0;2101
1;2023-2-20;4837;0;49;0;Regular Season;0;0;0;2105
1;2023-2-20;61;0;60;0;Regular Season;0;0;0;2104
1;2023-2-20;56;0;51;0;Regular Season;0;0;0;2103
1;2023-2-20;37;0;46;0;Regular Season;0;0;0;2102
1;2023-2-21;47;0;62;0;Regular Season;0;0;0;2107
1;2023-2-21;50;0;64;0;Regular Season;0;0;0;2106
1;2023-2-22;49;0;4837;0;Regular Season;0;0;0;2113
1;2023-2-22;40;0;48;0;Regular Season;0;0;0;2112
1;2023-2-22;42;0;45;0;Regular Season;0;0;0;2111
1;2023-2-22;59;0;57;0;Regular Season;0;0;0;2109
1;2023-2-22;58;0;53;0;Regular Season;0;0;0;2110
1;2023-2-22;43;0;55;0;Regular Season;0;0;0;2108
1;2023-2-23;37;0;54;0;Regular Season;0;0;0;2115
1;2023-2-23;52;0;56;0;Regular Season;0;0;0;2114
1;2023-2-23;40;0;48;0;Regular Season;0;0;0;2116
1;2023-2-24;36;0;59;0;Regular Season;0;0;0;2117
1;2023-2-24;45;0;47;0;Regular Season;0;0;0;2122
1;2023-2-24;50;0;42;0;Regular Season;0;0;0;2123
1;2023-2-24;62;0;4837;0;Regular Season;0;0;0;2126
1;2023-2-24;4619;0;61;0;Regular Season;0;0;0;2124
1;2023-2-24;49;0;60;0;Regular Season;0;0;0;2125
1;2023-2-24;43;0;55;0;Regular Season;0;0;0;2118
1;2023-2-24;39;0;51;0;Regular Season;0;0;0;2121
1;2023-2-24;46;0;64;0;Regular Season;0;0;0;2119
1;2023-2-24;38;0;41;0;Regular Season;0;0;0;2120
1;2023-2-25;65;0;57;0;Regular Season;0;0;0;2131
1;2023-2-25;52;0;41;0;Regular Season;0;0;0;2130
1;2023-2-25;59;0;56;0;Regular Season;0;0;0;2129
1;2023-2-25;63;0;51;0;Regular Season;0;0;0;2128
1;2023-2-25;37;0;54;0;Regular Season;0;0;0;2127
1;2023-2-25;36;0;53;0;Regular Season;0;0;0;2132
1;2023-2-25;46;0;43;0;Regular Season;0;0;0;2133
1;2023-2-25;45;0;47;0;Regular Season;0;0;0;2137
1;2023-2-25;42;0;50;0;Regular Season;0;0;0;2136
1;2023-2-25;4619;0;61;0;Regular Season;0;0;0;2138
1;2023-2-25;64;0;44;0;Regular Season;0;0;0;2135
1;2023-2-25;58;0;39;0;Regular Season;0;0;0;2134
1;2023-2-26;52;0;57;0;Regular Season;0;0;0;2144
1;2023-2-26;48;0;40;0;Regular Season;0;0;0;2145
1;2023-2-26;49;0;62;0;Regular Season;0;0;0;2146
1;2023-2-26;64;0;44;0;Regular Season;0;0;0;2143
1;2023-2-26;58;0;41;0;Regular Season;0;0;0;2141
1;2023-2-26;38;0;39;0;Regular Season;0;0;0;2140
1;2023-2-26;65;0;56;0;Regular Season;0;0;0;2139
1;2023-2-26;63;0;36;0;Regular Season;0;0;0;2142
1;2023-3-1;63;0;42;0;Regular Season;0;0;0;2147
1;2023-3-1;54;0;50;0;Regular Season;0;0;0;2148
1;2023-3-1;65;0;59;0;Regular Season;0;0;0;2149
1;2023-3-1;4837;0;40;0;Regular Season;0;0;0;2156
1;2023-3-1;62;0;48;0;Regular Season;0;0;0;2155
1;2023-3-1;56;0;55;0;Regular Season;0;0;0;2153
1;2023-3-1;49;0;61;0;Regular Season;0;0;0;2154
1;2023-3-1;51;0;39;0;Regular Season;0;0;0;2151
1;2023-3-1;36;0;43;0;Regular Season;0;0;0;2150
1;2023-3-1;46;0;64;0;Regular Season;0;0;0;2152
1;2023-3-2;48;0;61;0;Regular Season;0;0;0;2158
1;2023-3-2;52;0;38;0;Regular Season;0;0;0;2157
1;2023-3-3;46;0;50;0;Regular Season;0;0;0;2163
1;2023-3-3;58;0;53;0;Regular Season;0;0;0;2164
1;2023-3-3;51;0;39;0;Regular Season;0;0;0;2162
1;2023-3-3;36;0;57;0;Regular Season;0;0;0;2160
1;2023-3-3;65;0;63;0;Regular Season;0;0;0;2159
1;2023-3-3;55;0;41;0;Regular Season;0;0;0;2161
1;2023-3-3;56;0;42;0;Regular Season;0;0;0;2165
1;2023-3-3;47;0;4837;0;Regular Season;0;0;0;2170
1;2023-3-3;4619;0;40;0;Regular Season;0;0;0;2169
1;2023-3-3;60;0;49;0;Regular Season;0;0;0;2171
1;2023-3-3;37;0;64;0;Regular Season;0;0;0;2166
1;2023-3-3;44;0;62;0;Regular Season;0;0;0;2168
1;2023-3-3;45;0;54;0;Regular Season;0;0;0;2167
1;2023-3-4;57;0;63;0;Regular Season;0;0;0;2177
1;2023-3-4;58;0;41;0;Regular Season;0;0;0;2178
1;2023-3-4;56;0;39;0;Regular Season;0;0;0;2179
1;2023-3-4;46;0;50;0;Regular Season;0;0;0;2176
1;2023-3-4;52;0;53;0;Regular Season;0;0;0;2173
1;2023-3-4;51;0;42;0;Regular Season;0;0;0;2175
1;2023-3-4;43;0;59;0;Regular Season;0;0;0;2172
1;2023-3-4;65;0;38;0;Regular Season;0;0;0;2174
1;2023-3-4;45;0;54;0;Regular Season;0;0;0;2180
1;2023-3-4;60;0;4837;0;Regular Season;0;0;0;2181
1;2023-3-4;47;0;49;0;Regular Season;0;0;0;2184
1;2023-3-4;48;0;61;0;Regular Season;0;0;0;2185
1;2023-3-4;4619;0;40;0;Regular Season;0;0;0;2183
1;2023-3-4;44;0;62;0;Regular Season;0;0;0;2182
1;2023-3-5;57;0;38;0;Regular Season;0;0;0;2191
1;2023-3-5;37;0;64;0;Regular Season;0;0;0;2190
1;2023-3-5;55;0;36;0;Regular Season;0;0;0;2189
1;2023-3-5;52;0;58;0;Regular Season;0;0;0;2187
1;2023-3-5;53;0;41;0;Regular Season;0;0;0;2186
1;2023-3-5;43;0;59;0;Regular Season;0;0;0;2188
1;2023-3-7;61;0;37;0;Regular Season;0;0;0;2195
1;2023-3-7;40;0;4619;0;Regular Season;0;0;0;2194
1;2023-3-7;54;0;50;0;Regular Season;0;0;0;2193
1;2023-3-7;43;0;46;0;Regular Season;0;0;0;2192
1;2023-3-8;41;0;52;0;Regular Season;0;0;0;2196
1;2023-3-8;51;0;56;0;Regular Season;0;0;0;2197
1;2023-3-8;4837;0;48;0;Regular Season;0;0;0;2204
1;2023-3-8;49;0;60;0;Regular Season;0;0;0;2202
1;2023-3-8;47;0;45;0;Regular Season;0;0;0;2201
1;2023-3-8;61;0;37;0;Regular Season;0;0;0;2203
1;2023-3-8;59;0;63;0;Regular Season;0;0;0;2198
1;2023-3-8;40;0;4619;0;Regular Season;0;0;0;2200
1;2023-3-8;58;0;53;0;Regular Season;0;0;0;2199
1;2023-3-10;59;0;57;0;Regular Season;0;0;0;2209
1;2023-3-10;58;0;38;0;Regular Season;0;0;0;2210
1;2023-3-10;39;0;53;0;Regular Season;0;0;0;2211
1;2023-3-10;41;0;52;0;Regular Season;0;0;0;2205
1;2023-3-10;46;0;42;0;Regular Season;0;0;0;2208
1;2023-3-10;54;0;44;0;Regular Season;0;0;0;2212
1;2023-3-10;55;0;56;0;Regular Season;0;0;0;2207
1;2023-3-10;36;0;51;0;Regular Season;0;0;0;2206
1;2023-3-10;47;0;60;0;Regular Season;0;0;0;2213
1;2023-3-10;49;0;40;0;Regular Season;0;0;0;2214
1;2023-3-10;62;0;48;0;Regular Season;0;0;0;2215
1;2023-3-11;38;0;65;0;Regular Season;0;0;0;2223
1;2023-3-11;57;0;56;0;Regular Season;0;0;0;2224
1;2023-3-11;58;0;51;0;Regular Season;0;0;0;2225
1;2023-3-11;64;0;42;0;Regular Season;0;0;0;2226
1;2023-3-11;4837;0;45;0;Regular Season;0;0;0;2227
1;2023-3-11;50;0;37;0;Regular Season;0;0;0;2222
1;2023-3-11;46;0;43;0;Regular Season;0;0;0;2221
1;2023-3-11;63;0;53;0;Regular Season;0;0;0;2216
1;2023-3-11;47;0;60;0;Regular Season;0;0;0;2228
1;2023-3-11;41;0;52;0;Regular Season;0;0;0;2217
1;2023-3-11;36;0;39;0;Regular Season;0;0;0;2219
1;2023-3-11;54;0;44;0;Regular Season;0;0;0;2220
1;2023-3-11;59;0;55;0;Regular Season;0;0;0;2218
1;2023-3-11;62;0;48;0;Regular Season;0;0;0;2229
1;2023-3-11;61;0;4619;0;Regular Season;0;0;0;2230
1;2023-3-12;57;0;55;0;Regular Season;0;0;0;2235
1;2023-3-12;49;0;40;0;Regular Season;0;0;0;2236
1;2023-3-12;61;0;4619;0;Regular Season;0;0;0;2238
1;2023-3-12;4837;0;45;0;Regular Season;0;0;0;2237
1;2023-3-12;38;0;65;0;Regular Season;0;0;0;2231
1;2023-3-12;50;0;37;0;Regular Season;0;0;0;2234
1;2023-3-12;39;0;63;0;Regular Season;0;0;0;2232
1;2023-3-12;64;0;46;0;Regular Season;0;0;0;2233
1;2023-3-15;39;0;51;0;Regular Season;0;0;0;2243
1;2023-3-15;57;0;65;0;Regular Season;0;0;0;2242
1;2023-3-15;38;0;36;0;Regular Season;0;0;0;2241
1;2023-3-15;53;0;52;0;Regular Season;0;0;0;2240
1;2023-3-15;60;0;48;0;Regular Season;0;0;0;2239
1;2023-3-15;56;0;55;0;Regular Season;0;0;0;2244
1;2023-3-15;42;0;37;0;Regular Season;0;0;0;2245
1;2023-3-15;4837;0;50;0;Regular Season;0;0;0;2247
1;2023-3-15;47;0;45;0;Regular Season;0;0;0;2246
1;2023-3-16;43;0;46;0;Regular Season;0;0;0;2248
1;2023-3-17;54;0;64;0;Regular Season;0;0;0;2255
1;2023-3-17;42;0;4619;0;Regular Season;0;0;0;2256
1;2023-3-17;60;0;45;0;Regular Season;0;0;0;2258
1;2023-3-17;59;0;39;0;Regular Season;0;0;0;2254
1;2023-3-17;44;0;40;0;Regular Season;0;0;0;2259
1;2023-3-17;47;0;48;0;Regular Season;0;0;0;2257
1;2023-3-17;57;0;65;0;Regular Season;0;0;0;2253
1;2023-3-17;4837;0;50;0;Regular Season;0;0;0;2261
1;2023-3-17;61;0;49;0;Regular Season;0;0;0;2260
1;2023-3-17;63;0;41;0;Regular Season;0;0;0;2249
1;2023-3-17;52;0;36;0;Regular Season;0;0;0;2251
1;2023-3-17;51;0;55;0;Regular Season;0;0;0;2252
1;2023-3-17;53;0;58;0;Regular Season;0;0;0;2250
1;2023-3-18;51;0;55;0;Regular Season;0;0;0;2262
1;2023-3-18;60;0;45;0;Regular Season;0;0;0;2272
1;2023-3-18;42;0;4619;0;Regular Season;0;0;0;2271
1;2023-3-18;62;0;50;0;Regular Season;0;0;0;2273
1;2023-3-18;48;0;47;0;Regular Season;0;0;0;2275
1;2023-3-18;61;0;49;0;Regular Season;0;0;0;2276
1;2023-3-18;44;0;40;0;Regular Season;0;0;0;2274
1;2023-3-18;64;0;37;0;Regular Season;0;0;0;2270
1;2023-3-18;63;0;41;0;Regular Season;0;0;0;2263
1;2023-3-18;52;0;53;0;Regular Season;0;0;0;2264
1;2023-3-18;36;0;59;0;Regular Season;0;0;0;2266
1;2023-3-18;65;0;39;0;Regular Season;0;0;0;2265
1;2023-3-18;54;0;46;0;Regular Season;0;0;0;2268
1;2023-3-18;58;0;38;0;Regular Season;0;0;0;2269
1;2023-3-18;43;0;56;0;Regular Season;0;0;0;2267
1;2023-3-19;43;0;56;0;Regular Season;0;0;0;2277
1;2023-3-19;38;0;58;0;Regular Season;0;0;0;2278
1;2023-3-19;4837;0;62;0;Regular Season;0;0;0;2282
1;2023-3-19;57;0;59;0;Regular Season;0;0;0;2280
1;2023-3-19;46;0;54;0;Regular Season;0;0;0;2281
1;2023-3-19;64;0;37;0;Regular Season;0;0;0;2279
1;2023-3-21;44;0;49;0;Regular Season;0;0;0;2285
1;2023-3-21;4619;0;60;0;Regular Season;0;0;0;2284
1;2023-3-21;45;0;4837;0;Regular Season;0;0;0;2283
1;2023-3-21;62;0;50;0;Regular Season;0;0;0;2286
1;2023-3-22;37;0;42;0;Regular Season;0;0;0;2290
1;2023-3-22;45;0;4837;0;Regular Season;0;0;0;2291
1;2023-3-22;4619;0;60;0;Regular Season;0;0;0;2292
1;2023-3-22;44;0;49;0;Regular Season;0;0;0;2294
1;2023-3-22;46;0;64;0;Regular Season;0;0;0;2289
1;2023-3-22;47;0;61;0;Regular Season;0;0;0;2293
1;2023-3-22;51;0;52;0;Regular Season;0;0;0;2288
1;2023-3-22;63;0;54;0;Regular Season;0;0;0;2287
1;2023-3-24;53;0;58;0;Regular Season;0;0;0;2295
1;2023-3-24;37;0;42;0;Regular Season;0;0;0;2301
1;2023-3-24;50;0;46;0;Regular Season;0;0;0;2302
1;2023-3-24;48;0;4837;0;Regular Season;0;0;0;2305
1;2023-3-24;49;0;61;0;Regular Season;0;0;0;2304
1;2023-3-24;40;0;62;0;Regular Season;0;0;0;2303
1;2023-3-24;43;0;63;0;Regular Season;0;0;0;2296
1;2023-3-24;55;0;36;0;Regular Season;0;0;0;2297
1;2023-3-24;56;0;52;0;Regular Season;0;0;0;2300
1;2023-3-24;51;0;54;0;Regular Season;0;0;0;2298
1;2023-3-24;39;0;65;0;Regular Season;0;0;0;2299
1;2023-3-25;53;0;58;0;Regular Season;0;0;0;2309
1;2023-3-25;63;0;43;0;Regular Season;0;0;0;2308
1;2023-3-25;41;0;38;0;Regular Season;0;0;0;2307
1;2023-3-25;50;0;46;0;Regular Season;0;0;0;2306
1;2023-3-25;59;0;57;0;Regular Season;0;0;0;2310
1;2023-3-25;36;0;65;0;Regular Season;0;0;0;2311
1;2023-3-25;4837;0;48;0;Regular Season;0;0;0;2316
1;2023-3-25;60;0;47;0;Regular Season;0;0;0;2315
1;2023-3-25;4619;0;44;0;Regular Season;0;0;0;2317
1;2023-3-25;55;0;39;0;Regular Season;0;0;0;2312
1;2023-3-25;45;0;64;0;Regular Season;0;0;0;2314
1;2023-3-25;56;0;54;0;Regular Season;0;0;0;2313
1;2023-3-26;59;0;53;0;Regular Season;0;0;0;2323
1;2023-3-26;4619;0;44;0;Regular Season;0;0;0;2324
1;2023-3-26;45;0;64;0;Regular Season;0;0;0;2325
1;2023-3-26;36;0;55;0;Regular Season;0;0;0;2322
1;2023-3-26;37;0;51;0;Regular Season;0;0;0;2319
1;2023-3-26;65;0;57;0;Regular Season;0;0;0;2321
1;2023-3-26;41;0;38;0;Regular Season;0;0;0;2318
1;2023-3-26;39;0;43;0;Regular Season;0;0;0;2320
1;2023-3-26;49;0;61;0;Regular Season;0;0;0;2326
1;2023-3-26;60;0;47;0;Regular Season;0;0;0;2327
1;2023-3-26;40;0;62;0;Regular Season;0;0;0;2328
1;2023-3-28;37;0;51;0;Regular Season;0;0;0;2329
1;2023-3-29;49;0;4619;0;Regular Season;0;0;0;2337
1;2023-3-29;62;0;44;0;Regular Season;0;0;0;2338
1;2023-3-29;4837;0;47;0;Regular Season;0;0;0;2339
1;2023-3-29;40;0;48;0;Regular Season;0;0;0;2336
1;2023-3-29;39;0;43;0;Regular Season;0;0;0;2335
1;2023-3-29;53;0;52;0;Regular Season;0;0;0;2331
1;2023-3-29;41;0;58;0;Regular Season;0;0;0;2332
1;2023-3-29;63;0;65;0;Regular Season;0;0;0;2330
1;2023-3-29;46;0;64;0;Regular Season;0;0;0;2333
1;2023-3-29;59;0;38;0;Regular Season;0;0;0;2334
1;2023-3-30;37;0;61;0;Regular Season;0;0;0;2340
1;2023-3-31;40;0;48;0;Regular Season;0;0;0;2341
1;2023-3-31;53;0;38;0;Regular Season;0;0;0;2342
1;2023-3-31;41;0;58;0;Regular Season;0;0;0;2343
