PlayerId;Year;TeamId;LeagueId;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
89621;1998;511;5;8;27360;0;0;0;0;0;11;275;0
89621;1997;511;5;11;37620;0;0;0;0;0;33;393;0
89621;1996;519;5;3;10800;0;0;0;0;0;16;143;0
89621;1995;519;5;8;27360;0;0;0;0;0;22;262;0
89621;2003;49;1;2;7200;0;0;0;0;0;5;58;0
89621;1999;53;1;3;10800;0;0;0;0;0;10;68;0
89624;1964;0;0;5;18000;3;2;0;0;1;10;0;0
89624;1963;0;0;7;25200;3;4;0;1;1;16;0;0
89624;1954;0;0;4;4980;1;1;0;0;0;6;0;0
89630;1992;126;11;14;47880;0;0;0;0;0;36;0;0
89630;1991;126;11;18;61560;0;0;0;0;0;50;0;0
89630;1990;126;11;10;34200;0;0;0;0;0;27;0;0
89630;1995;48;1;3;10800;0;0;0;0;0;9;61;0
89630;1994;48;1;4;13680;0;0;0;0;0;13;120;0
89630;1993;48;1;3;10800;0;0;0;0;0;19;104;0
89630;1997;9;0;1;0;0;0;0;0;0;0;0;0
89642;1976;1206;72;5;20880;3;2;0;0;1;17;179;0
89650;1983;51;1;10;34200;0;0;0;0;0;43;0;0
89650;1982;51;1;6;20520;0;0;0;0;0;14;0;0
89650;1981;51;1;7;23940;0;0;0;0;0;19;0;0
89650;1980;51;1;3;10800;0;0;0;0;0;13;0;0
89653;1983;48;1;7;23940;0;0;0;0;0;24;0;0
89653;1982;53;1;3;10800;0;0;0;0;0;15;0;0
89653;1981;53;1;15;51300;0;0;0;0;0;55;0;0
89653;1980;53;1;2;7200;0;0;0;0;0;5;0;0
89653;1978;53;1;10;34200;0;0;0;0;0;39;0;0
89661;1925;2532;148;4;14400;2;0;2;0;1;6;0;0
89661;1924;2532;148;4;14400;2;0;2;0;1;5;0;0
89661;1923;2533;148;2;8040;0;1;1;0;0;4;0;0
89661;1921;2533;148;2;7200;0;2;0;0;0;2;0;0
89661;1920;2533;148;2;7200;0;2;0;0;0;13;0;0
89661;1919;2533;148;2;7200;1;1;0;0;1;3;0;0
89661;1918;2533;148;2;7200;1;1;0;0;0;5;0;0
89661;1917;3;0;2;7200;1;1;0;0;0;7;0;0
89661;1913;2542;149;2;7200;1;1;0;0;1;2;0;0
89701;2004;140;13;4;13680;0;0;0;0;0;9;95;0
89701;2003;140;13;1;3600;0;0;0;0;0;4;22;0
89701;2002;140;13;1;1200;0;0;0;0;0;0;10;0
89720;1996;632;6;2;7200;0;0;0;0;0;7;62;0
89720;1990;58;1;6;20520;0;0;0;0;0;22;0;0
89720;1989;58;1;6;20520;0;0;0;0;0;18;0;0
89722;1980;96;12;4;13680;0;0;0;0;0;16;0;0
89722;1979;96;12;13;44460;0;0;0;0;0;56;903;0
89722;1997;27;0;1;1200;0;0;0;0;0;1;6;0
89722;1992;11;0;20;75660;10;10;0;1;0;74;656;0
89722;1991;11;0;6;21300;2;4;0;1;0;22;179;0
89722;1990;11;0;12;47880;6;6;0;0;0;37;382;0
89722;1989;11;0;9;32340;4;4;0;1;0;39;265;0
89722;1988;11;0;10;33960;4;6;0;1;0;35;293;0
89722;1987;20;0;6;22860;2;4;0;0;0;23;154;0
89722;1986;20;0;14;50520;7;7;0;2;0;38;464;0
89722;1985;20;0;2;7200;0;2;0;0;0;6;59;0
89722;1984;20;0;5;16860;1;3;0;1;0;8;149;0
89757;1975;1212;72;1;1200;0;0;0;0;0;0;0;0
89769;2006;574;3;2;7200;0;0;0;0;0;4;47;0
89769;1996;574;3;12;41040;0;0;0;0;0;37;316;0
89769;1995;574;3;10;34200;0;0;0;0;0;23;303;0
89769;2005;58;1;16;54720;0;0;0;0;0;47;448;0
89793;1988;121;11;21;71820;0;0;0;0;0;90;0;0
89793;1987;127;11;3;10800;0;0;0;0;0;5;0;0
89793;1986;127;11;5;17100;0;0;0;0;0;16;0;0
89793;1991;47;1;1;3600;0;0;0;0;0;9;37;0
89798;1980;65;1;4;13680;0;0;0;0;0;14;0;0
89798;1979;65;1;8;27360;0;0;0;0;0;21;0;0
89798;1974;15;0;9;32400;5;4;0;3;0;24;0;0
89800;2005;472;22;11;37620;0;0;0;0;0;26;280;0
89800;2001;24;0;18;64680;10;8;0;1;1;30;480;0
89800;2000;24;0;6;21600;2;4;0;0;0;20;201;0
89800;1998;24;0;6;24480;2;4;0;1;0;15;181;0
89800;1996;12;0;1;780;0;0;0;0;0;0;4;0
89800;1994;27;0;6;18960;2;4;0;1;0;27;184;0
89800;1993;27;0;14;48360;7;7;0;0;0;50;399;0
89801;1979;39;1;1;3600;0;0;0;0;0;6;0;0
89814;2000;879;4;1;3600;0;0;0;0;0;5;30;0
89814;1999;879;4;5;17100;0;0;0;0;0;17;116;0
89814;1987;127;11;9;30780;0;0;0;0;0;27;0;0
89814;1986;127;11;12;41040;0;0;0;0;0;37;0;0
89814;1985;127;11;6;20520;0;0;0;0;0;26;0;0
89814;1993;63;1;11;37620;0;0;0;0;0;33;308;0
89814;1995;0;0;1;2940;0;0;0;0;0;1;17;0
89814;1990;16;0;3;5400;0;0;0;0;0;5;35;0
89834;2002;831;7;4;13680;0;0;0;0;0;14;0;0
89834;2001;831;7;6;20520;0;0;0;0;0;14;0;0
89834;1999;831;7;9;30780;0;0;0;0;0;25;0;0
89834;1998;831;7;15;51300;0;0;0;0;0;29;0;0
89834;1997;831;7;3;10800;0;0;0;0;0;12;0;0
89834;1995;831;7;6;20520;0;0;0;0;0;23;0;0
89834;1992;831;7;9;30780;0;0;0;0;0;29;0;0
89834;1991;831;7;9;30780;0;0;0;0;0;32;0;0
89834;1990;831;7;4;13680;0;0;0;0;0;25;0;0
89843;1981;63;1;14;47880;0;0;0;0;0;31;0;0
89843;1984;11;0;3;11040;0;3;0;1;0;10;100;0
89864;1981;65;1;3;10800;0;0;0;0;0;9;0;0
89864;1980;48;1;11;37620;0;0;0;0;0;46;0;0
89864;1979;48;1;4;13680;0;0;0;0;0;16;0;0
89864;1984;22;0;3;12060;1;2;0;1;0;8;86;0
89864;1983;22;0;6;15480;3;1;0;1;0;14;120;0
89864;1982;22;0;3;8340;1;2;0;0;0;10;0;0
89867;1987;59;1;12;41040;0;0;0;0;0;38;352;0
89867;1986;65;1;4;13680;0;0;0;0;0;17;0;0
89867;1985;65;1;7;23940;0;0;0;0;0;21;0;0
89891;1973;65;1;10;34200;0;0;0;0;0;29;0;0
89891;1975;0;0;2;7200;0;2;0;0;0;8;0;0
89893;1996;122;11;4;13680;0;0;0;0;0;22;0;0
89893;1995;122;11;6;20520;0;0;0;0;0;27;0;0
89893;1999;61;1;9;30780;0;0;0;0;0;21;304;0
89893;1998;61;1;4;13680;0;0;0;0;0;11;131;0
89893;1997;61;1;6;20520;0;0;0;0;0;20;174;0
89893;2011;15;0;1;1200;0;0;0;0;0;2;6;0
89893;2010;15;0;1;2040;0;0;0;0;0;4;11;0
89893;2009;15;0;1;1860;0;0;0;0;0;1;7;0
89893;2001;16;0;10;35400;5;5;0;1;3;18;252;0
89893;2000;16;0;2;3720;0;1;0;0;0;2;36;0
89899;1976;16;0;3;8280;0;2;0;0;0;9;0;0
89899;1974;16;0;1;3600;0;1;0;0;0;5;0;0
89899;1973;3;0;1;3600;0;1;0;0;0;6;0;0
89899;1972;5;0;3;9600;1;2;0;0;0;9;0;0
89899;1971;5;0;7;25200;6;1;0;0;1;13;0;0
89899;1970;5;0;1;3600;0;1;0;0;0;7;0;0
89899;1969;5;0;1;3600;0;1;0;0;0;4;0;0
89899;1968;5;0;1;3900;0;1;0;0;0;4;0;0
89947;2007;19;0;2;4740;1;0;0;0;0;1;33;0
89947;2003;9;0;9;31080;4;4;0;0;1;12;197;0
89947;2002;9;0;4;17340;0;4;0;0;0;10;120;0
89947;2001;3;0;20;75180;10;10;0;1;3;48;557;0
89947;2000;3;0;11;41100;7;4;0;0;3;24;329;0
89947;1999;3;0;12;43740;6;6;0;1;1;25;369;0
89947;1998;3;0;17;60660;9;8;0;5;1;41;440;0
89947;1997;23;0;12;42960;5;7;0;1;3;23;319;0
89947;1996;23;0;12;46020;5;7;0;1;2;36;405;0
89947;1994;16;0;7;23520;3;3;0;1;0;24;178;0
89947;1993;16;0;4;14760;0;4;0;1;0;15;158;0
89947;1992;16;0;11;42900;7;4;0;1;2;27;438;0
89947;1991;16;0;6;22740;2;4;0;0;0;23;217;0
89947;1989;16;0;6;19620;4;1;0;1;0;18;167;0
89962;1985;564;3;2;7200;0;0;0;0;0;19;0;0
89985;1945;8;0;4;14400;0;4;0;0;0;26;0;0
89985;1943;8;0;9;32940;4;5;0;0;1;24;0;0
89985;1937;8;0;8;30300;6;2;0;0;2;15;0;0
89985;1935;8;0;2;7200;1;1;0;0;0;7;0;0
90004;1987;38;1;10;34200;0;0;0;0;0;39;295;0
90004;1986;5;0;2;7200;0;2;0;0;0;11;58;0
90004;1984;5;0;4;14400;2;2;0;0;0;15;110;0
90004;1981;11;0;2;1920;0;1;0;0;0;1;0;0
90004;1979;11;0;1;2400;0;1;0;0;0;7;0;0
90016;2006;96;12;23;78660;0;0;0;0;0;48;571;0
90016;2005;96;12;13;44460;0;0;0;0;0;26;329;0
90016;2004;96;12;3;10800;0;0;0;0;0;13;67;0
90016;2003;96;12;2;7200;0;0;0;0;0;8;40;0
90016;2009;1532;10;5;17100;0;0;0;0;0;12;125;0
90049;1940;10;0;3;11520;1;2;0;0;0;6;0;0
90049;1939;10;0;12;44940;8;4;0;0;3;20;0;0
90049;1938;10;0;1;7140;0;1;0;0;0;2;0;0
90049;1937;10;0;3;13860;1;2;0;0;0;8;0;0
90049;1936;10;0;9;33180;6;3;0;0;4;10;0;0
90049;1934;10;0;4;14400;1;1;2;0;0;10;0;0
90049;1933;6;0;4;14400;1;2;1;0;1;7;0;0
90049;1932;6;0;2;7200;0;2;0;0;0;5;0;0
90049;1930;6;0;2;7200;0;2;0;0;0;8;0;0
90057;2008;8;0;15;52860;8;6;0;3;0;43;421;0
90057;2003;29;0;23;84060;16;7;0;1;5;40;598;0
90057;2002;29;0;10;38640;5;5;0;1;0;26;299;0
90057;1998;26;0;7;26940;3;4;0;1;0;18;236;0
90057;1997;26;0;4;11100;2;1;0;0;0;13;106;0
90057;1996;26;0;7;25560;3;4;0;2;1;15;222;0
90057;1995;26;0;6;21540;2;4;0;1;0;19;214;0
90064;1990;106;12;15;51300;0;0;0;0;0;29;414;0
90064;2005;638;6;10;34200;0;0;0;0;0;31;307;0
90064;2003;3;0;1;1980;0;0;0;0;0;1;11;0
90064;1995;19;0;2;4980;0;1;0;0;0;9;40;0
90064;1994;19;0;7;26040;3;4;0;0;1;26;181;0
90080;1992;73;10;14;47880;0;0;0;0;0;50;0;0
90080;1990;48;1;1;3600;0;0;0;0;0;8;0;0
90087;2004;878;4;6;20520;0;0;0;0;0;12;109;0
90087;1996;872;4;7;23940;0;0;0;0;0;21;0;0
90087;1998;574;3;10;34200;0;0;0;0;0;15;0;0
90087;1995;574;3;3;10800;0;0;0;0;0;6;0;0
90087;1994;574;3;2;7200;0;0;0;0;0;7;67;0
90087;1999;60;1;5;17100;0;0;0;0;0;16;167;0
90087;2008;19;0;6;19440;2;4;0;1;0;19;164;0
90087;2007;19;0;7;20160;2;4;0;0;1;18;196;0
90087;2006;19;0;6;23040;2;4;0;0;0;18;255;0
90087;2005;19;0;7;25680;3;4;0;1;0;16;202;0
90087;2003;19;0;26;99300;15;11;0;2;5;51;710;0
90087;2001;27;0;1;480;0;0;0;0;0;0;2;0
90087;2000;27;0;3;8940;1;1;0;1;0;5;79;0
90113;1978;86;12;16;54720;0;0;0;0;0;42;525;0
90113;1981;39;1;3;10800;0;0;0;0;0;10;0;0
90120;2003;52;1;4;13680;0;0;0;0;0;10;122;0
90120;2002;50;1;2;1200;0;0;0;0;0;0;10;0
90129;1993;58;1;17;58140;0;0;0;0;0;41;500;0
90129;1992;39;1;17;58140;0;0;0;0;0;57;0;0
90129;1990;1513;10;3;10800;0;0;0;0;0;13;0;0
90129;2002;22;0;6;24240;2;4;0;0;1;14;192;0
90129;2000;22;0;6;22500;2;4;0;0;1;14;153;0
90129;1999;22;0;5;17040;1;4;0;0;0;16;103;0
90129;1997;22;0;21;81060;12;9;0;0;4;44;740;0
90129;1995;22;0;5;20460;2;3;0;0;0;11;167;0
90129;1994;22;0;2;2640;1;0;0;0;0;1;21;0
90161;2002;105;12;15;51300;0;0;0;0;0;34;420;0
90161;2001;92;12;2;7200;0;0;0;0;0;6;65;0
90161;1999;92;12;5;17100;0;0;0;0;0;14;131;0
90161;2009;45;1;11;37620;0;0;0;0;0;26;342;0
90161;2006;40;1;1;3600;0;0;0;0;0;3;0;0
90196;1994;65;1;2;7200;0;0;0;0;0;9;68;0
90196;1992;51;1;1;3600;0;0;0;0;0;6;0;0
90201;1970;3709;1;7;23940;0;0;0;0;0;19;0;0
90201;1970;60;1;7;23940;0;0;0;0;0;19;0;0
90201;1974;1213;72;4;12420;1;2;0;1;0;12;81;0
90221;1992;128;13;10;34200;0;0;0;0;0;26;347;0
90221;1991;1340;13;15;51300;0;0;0;0;0;36;424;0
90221;1990;1340;13;5;17100;0;0;0;0;0;23;173;0
90221;1989;1340;13;3;10800;0;0;0;0;0;10;96;0
90221;2006;637;6;13;44460;0;0;0;0;0;34;425;0
90221;2005;637;6;4;13680;0;0;0;0;0;18;120;0
90221;2004;635;6;5;17100;0;0;0;0;0;16;193;0
90221;2001;36;1;10;34200;0;0;0;0;0;18;295;0
90221;2000;36;1;5;17100;0;0;0;0;0;16;200;0
90221;1999;53;1;22;75240;0;0;0;0;0;46;708;0
90221;1998;53;1;7;23940;0;0;0;0;0;20;225;0
90221;1997;47;1;7;23940;0;0;0;0;0;19;224;0
90221;1996;65;1;23;78660;0;0;0;0;0;57;679;0
90221;1995;59;1;8;27360;0;0;0;0;0;20;250;0
90221;2008;481;22;11;37620;0;0;0;0;0;24;324;0
90228;1988;138;13;4;13680;0;0;0;0;0;20;169;0
90228;1993;1517;10;1;3600;0;0;0;0;0;11;0;0
90228;1992;1517;10;1;3600;0;0;0;0;0;5;0;0
90228;1997;65;1;1;1200;0;0;0;0;0;0;10;0
90228;1995;51;1;7;23940;0;0;0;0;0;31;215;0
90228;1994;51;1;16;54720;0;0;0;0;0;38;427;0
90233;1994;5;0;5;16980;1;4;0;1;0;12;125;0
90237;2005;113;11;11;37620;0;0;0;0;0;33;317;0
90237;2004;113;11;5;17100;0;0;0;0;0;15;163;0
90237;2002;122;11;1;3600;0;0;0;0;0;3;27;0
90246;1981;118;11;4;13680;0;0;0;0;0;22;0;0
90254;1982;124;11;8;27360;0;0;0;0;0;30;0;0
90254;1981;124;11;5;17100;0;0;0;0;0;18;0;0
90254;1991;53;1;11;37620;0;0;0;0;0;32;333;0
90254;1990;53;1;9;30780;0;0;0;0;0;32;0;0
90254;1988;65;1;12;41040;0;0;0;0;0;25;0;0
90254;1985;48;1;17;58140;0;0;0;0;0;52;0;0
90254;1987;14;0;2;2880;1;0;0;0;0;1;12;0
90266;1922;9999;0;2;9000;0;1;1;0;0;4;0;0
90266;1921;9999;0;6;21600;3;1;2;0;1;8;0;0
90269;2000;131;13;14;47880;0;0;0;0;0;55;474;0
90269;1999;142;13;16;54720;0;0;0;0;0;56;0;0
90269;1998;142;13;4;13680;0;0;0;0;0;11;0;0
90269;2001;46;1;2;7200;0;0;0;0;0;6;24;0
90273;1993;134;13;5;17100;0;0;0;0;0;32;155;0
90273;2003;28;0;7;23880;3;4;0;0;0;13;139;0
90273;2002;28;0;18;67320;11;7;0;0;1;34;449;0
90273;2001;28;0;12;46680;7;5;0;0;4;18;332;0
90273;2000;28;0;4;15060;0;4;0;0;0;10;99;0
90288;1993;109;11;6;20520;0;0;0;0;0;18;0;0
90288;1992;109;11;15;51300;0;0;0;0;0;54;0;0
90288;2003;46;1;4;13680;0;0;0;0;0;14;127;0
90288;2002;46;1;15;51300;0;0;0;0;0;26;400;0
90288;2001;47;1;9;30780;0;0;0;0;0;17;254;0
90288;1995;51;1;3;10800;0;0;0;0;0;10;78;0
90293;1976;1199;72;3;9120;1;2;0;0;0;11;75;0
90293;1975;1199;72;4;11820;3;0;0;0;0;7;104;0
90293;1973;1199;72;1;2400;0;0;0;0;0;3;16;0
90306;2006;836;7;4;13680;0;0;0;0;0;17;0;0
90306;1994;104;12;8;27360;0;0;0;0;0;27;314;0
90306;1993;104;12;10;34200;0;0;0;0;0;32;317;0
90306;1992;104;12;9;30780;0;0;0;0;0;30;244;0
90306;2004;562;3;2;7200;0;0;0;0;0;5;0;0
90306;2012;636;6;2;7200;0;0;0;0;0;4;49;0
90306;2010;636;6;8;27360;0;0;0;0;0;22;172;0
90306;2008;636;6;7;23940;0;0;0;0;0;20;159;0
90306;2000;42;1;3;10800;0;0;0;0;0;8;101;0
90306;1997;44;1;4;13680;0;0;0;0;0;15;120;0
90306;1995;44;1;7;23940;0;0;0;0;0;23;156;0
90325;1974;1340;13;6;20520;0;0;0;0;0;29;186;0
90325;1973;1340;13;2;7200;0;0;0;0;0;19;107;0
90325;1972;139;13;3;10800;0;0;0;0;0;19;112;0
90325;1976;1202;72;4;16380;0;3;0;0;0;16;124;0
90339;1972;51;1;13;44460;0;0;0;0;0;35;0;0
90339;1980;3;0;2;4500;0;1;0;0;0;8;0;0
90339;1979;0;0;5;18000;4;1;0;0;1;11;0;0
90339;1978;0;0;1;1200;0;0;0;0;0;0;0;0
90339;1973;0;0;6;21840;2;4;0;3;0;18;0;0
90340;2000;62;1;5;17100;0;0;0;0;0;12;136;0
90354;1976;1198;72;1;1200;0;0;0;0;0;1;6;0
90354;1975;1198;72;2;6600;2;0;0;0;0;6;0;0
90385;1975;65;1;6;20520;0;0;0;0;0;21;0;0
90402;1998;1520;10;2;7200;0;0;0;0;0;8;60;0
90408;2001;143;13;7;23940;0;0;0;0;0;14;206;0
90408;2000;141;13;2;7200;0;0;0;0;0;11;83;0
90408;1999;141;13;5;17100;0;0;0;0;0;17;150;0
90408;1998;141;13;1;3600;0;0;0;0;0;7;0;0
90408;2005;36;1;5;17100;0;0;0;0;0;11;180;0
90408;2003;36;1;3;10800;0;0;0;0;0;14;103;0
90408;2009;28;0;3;12660;1;2;0;0;0;10;125;0
90431;1992;118;11;4;13680;0;0;0;0;0;17;0;0
90431;1991;118;11;14;47880;0;0;0;0;0;57;0;0
90431;1990;118;11;4;13680;0;0;0;0;0;19;0;0
90431;2008;61;1;7;23940;0;0;0;0;0;17;168;0
90431;1996;44;1;12;41040;0;0;0;0;0;23;333;0
90431;1995;44;1;4;13680;0;0;0;0;0;19;130;0
90431;2005;9;0;6;24480;2;4;0;1;0;18;155;0
90431;2003;9;0;4;13200;2;2;0;0;0;8;84;0
90431;2001;9;0;1;660;0;0;0;0;0;1;2;0
90435;1975;140;13;5;17100;0;0;0;0;0;22;206;0
90435;1973;140;13;12;41040;0;0;0;0;0;53;402;0
90435;1972;140;13;6;20520;0;0;0;0;0;41;233;0
90436;1926;8;0;2;7200;0;1;1;0;0;10;0;0
90436;1923;2531;148;5;18840;2;2;1;0;0;13;0;0
90436;1922;2531;148;2;7200;1;1;0;0;1;3;0;0
90436;1921;2531;148;4;14400;3;1;0;0;2;2;0;0
90436;1920;2531;148;2;7200;2;0;0;0;1;2;0;0
90436;1919;2531;148;2;7200;1;1;0;0;0;7;0;0
90436;1918;2531;148;2;7200;1;1;0;0;0;7;0;0
90436;1917;2531;148;2;7200;1;0;1;0;1;2;0;0
90450;1991;5;0;2;3240;0;0;0;1;0;3;23;0
90450;1990;5;0;2;1920;0;0;0;0;0;0;18;0
90450;1989;5;0;3;8100;0;1;0;0;0;13;57;0
90450;1988;5;0;4;15120;1;3;0;0;0;16;112;0
90450;1987;5;0;17;61620;11;6;0;2;1;45;430;0
90450;1986;19;0;2;6060;0;1;0;0;0;6;47;0
90450;1985;19;0;3;6540;0;1;0;0;0;7;48;0
90450;1984;19;0;4;14880;1;3;0;0;1;15;128;0
90450;1983;19;0;8;26880;4;4;0;1;0;32;290;0
90450;1982;19;0;7;19620;3;3;0;0;0;27;0;0
90450;1980;19;0;6;21960;3;3;0;0;0;22;0;0
90450;1978;19;0;1;1200;0;0;0;0;0;0;0;0
90461;1991;117;11;11;37620;0;0;0;0;0;37;0;0
90461;1990;126;11;5;17100;0;0;0;0;0;14;0;0
90461;1999;1532;10;2;7200;0;0;0;0;0;10;57;0
90461;1997;76;10;3;10800;0;0;0;0;0;14;0;0
90461;1996;76;10;1;3600;0;0;0;0;0;4;0;0
90461;1992;61;1;2;7200;0;0;0;0;0;6;0;0
90461;1991;61;1;1;3600;0;0;0;0;0;3;25;0
90463;2011;47;1;1;1200;0;0;0;0;0;0;10;0
90463;2007;53;1;4;13680;0;0;0;0;0;9;100;0
90463;2012;473;22;13;44460;0;0;0;0;0;32;457;0
90463;2009;472;22;9;30780;0;0;0;0;0;19;216;0
90473;1973;138;13;4;13680;0;0;0;0;0;23;213;0
90473;1972;138;13;6;20520;0;0;0;0;0;23;193;0
90473;1971;138;13;3;10800;0;0;0;0;0;31;144;0
90473;1977;61;1;4;13680;0;0;0;0;0;10;0;0
90473;1981;11;0;10;34980;4;5;0;0;0;41;0;0
90473;1980;11;0;4;13200;1;3;0;1;0;20;0;0
90473;1979;11;0;4;12420;1;2;0;0;0;14;0;0
90473;1978;11;0;2;7560;0;2;0;0;0;9;0;0
90483;1978;1200;72;1;3540;0;1;0;1;0;8;0;0
90483;1977;1199;72;12;43140;8;4;0;1;0;31;0;0
90483;1976;1197;72;2;7980;0;2;0;0;0;10;74;0
90509;1980;40;1;20;68400;0;0;0;0;0;67;0;0
90509;1980;38;1;20;68400;0;0;0;0;0;67;0;0
90509;1984;14;0;18;60480;12;6;0;1;3;42;490;0
90509;1983;14;0;2;1560;0;1;0;0;0;3;13;0
90509;1982;14;0;3;10800;0;3;0;0;0;18;0;0
90529;1994;75;10;3;10800;0;0;0;0;0;13;0;0
90529;2004;57;1;2;1200;0;0;0;0;0;0;10;0
90529;2001;57;1;5;17100;0;0;0;0;0;12;145;0
90529;2000;57;1;10;34200;0;0;0;0;0;21;284;0
90529;1999;57;1;5;17100;0;0;0;0;0;14;179;0
90529;1997;57;1;20;68400;0;0;0;0;0;46;630;0
90529;1996;57;1;10;34200;0;0;0;0;0;18;277;0
90529;1995;65;1;1;3600;0;0;0;0;0;4;41;0
90530;1994;1529;10;17;58140;0;0;0;0;0;38;0;0
90530;1991;39;1;15;51300;0;0;0;0;0;42;424;0
90530;1990;39;1;8;27360;0;0;0;0;0;19;0;0
90532;1990;22;0;2;2880;0;1;0;0;0;4;30;0
90532;1989;22;0;9;30420;4;4;0;1;0;28;223;0
90532;1987;24;0;3;9600;1;1;0;0;0;11;82;0
90532;1986;24;0;6;19920;2;4;0;1;0;25;159;0
90532;1985;24;0;8;26460;5;2;0;0;1;14;226;0
90532;1983;16;0;11;42840;6;5;0;1;1;29;362;0
90532;1982;16;0;4;14400;1;3;0;1;0;15;0;0
90532;1981;16;0;10;29640;5;3;0;0;0;27;0;0
90532;1980;16;0;11;41100;5;6;0;0;0;50;0;0
90532;1979;16;0;3;11580;0;3;0;0;0;12;0;0
90532;1978;1202;72;3;10740;1;2;0;0;0;10;0;0
90538;1973;3702;1;5;17100;0;0;0;0;0;17;0;0
90538;1976;1210;72;5;15600;1;3;0;0;0;19;146;0
90538;1974;18;0;1;3600;0;1;0;0;0;6;0;0
90558;1976;12;0;2;4620;0;2;0;1;0;6;0;0
90559;1941;8;0;3;11220;1;2;0;0;1;5;0;0
90559;1940;8;0;5;20580;2;3;0;0;0;12;0;0
90560;1989;105;12;13;44460;0;0;0;0;0;40;0;0
90560;1993;61;1;2;1200;0;0;0;0;0;0;10;0
90560;1992;41;1;4;13680;0;0;0;0;0;13;0;0
90560;1991;41;1;7;23940;0;0;0;0;0;23;221;0
90577;1979;23;0;3;12720;0;3;0;0;0;12;0;0
90577;1977;9;0;4;14400;1;3;0;0;0;17;0;0
90594;1943;3711;1;5;17100;0;0;0;0;0;17;0;0
90594;1958;5;0;7;26160;3;4;0;0;0;20;0;0
90594;1957;5;0;1;3600;0;1;0;0;0;5;0;0
90594;1955;3;0;5;18240;1;4;0;0;1;14;0;0
90594;1954;3;0;4;14400;0;4;0;0;0;14;0;0
90594;1953;3;0;5;19260;1;4;0;0;0;15;0;0
90594;1949;9;0;14;54480;8;6;0;0;3;28;0;0
90594;1948;9;0;11;43500;4;7;0;0;0;26;0;0
90594;1947;9;0;10;36000;4;6;0;0;0;30;0;0
90594;1945;9;0;5;18600;1;4;0;0;1;16;0;0
90594;1944;9;0;14;52260;7;7;0;0;2;31;0;0
90650;1984;40;1;2;7200;0;0;0;0;0;16;0;0
90650;1983;40;1;1;1200;0;0;0;0;0;0;0;0
90650;1981;110;11;12;41040;0;0;0;0;0;51;0;0
90650;1980;127;11;11;37620;0;0;0;0;0;47;0;0
90650;1984;38;1;2;7200;0;0;0;0;0;16;0;0
90650;1983;38;1;1;1200;0;0;0;0;0;0;0;0
90673;1996;40;1;2;1200;0;0;0;0;0;0;10;0
90698;1980;104;12;5;17100;0;0;0;0;0;19;0;0
90698;1979;104;12;1;3600;0;0;0;0;0;5;38;0
90698;1978;104;12;1;3600;0;0;0;0;0;5;48;0
90698;1984;59;1;6;20520;0;0;0;0;0;18;0;0
90698;1990;17;0;4;14760;2;2;0;0;0;17;116;0
90698;1988;17;0;1;3540;0;1;0;0;0;5;32;0
90698;1987;22;0;4;11580;0;2;0;0;0;15;95;0
90698;1986;25;0;3;8400;0;2;0;0;0;8;56;0
90698;1985;25;0;3;8580;0;2;0;0;0;11;81;0
90725;1987;86;12;4;13680;0;0;0;0;0;19;0;0
90725;1995;1522;10;3;10800;0;0;0;0;0;15;87;0
90725;1992;61;1;14;47880;0;0;0;0;0;54;0;0
90725;1991;56;1;3;10800;0;0;0;0;0;10;93;0
90725;1989;61;1;4;13680;0;0;0;0;0;12;0;0
90729;1972;12;0;5;18540;2;3;0;1;2;9;0;0
90729;1971;12;0;4;14280;1;3;0;0;0;12;0;0
90729;1970;12;0;8;28800;3;5;0;1;0;28;0;0
90729;1969;12;0;3;10800;1;2;0;0;1;6;0;0
90729;1967;12;0;14;53700;7;7;0;0;0;39;0;0
90729;1960;3;0;2;8700;1;1;0;0;0;6;0;0
90734;2013;59;1;17;58140;0;0;0;0;0;43;430;0
90734;2009;64;1;12;41040;0;0;0;0;0;36;324;0
90734;2008;52;1;3;10800;0;0;0;0;0;9;68;0
90748;1993;90;12;16;54720;0;0;0;0;0;47;560;0
90748;1992;90;12;9;30780;0;0;0;0;0;30;306;0
90748;1991;90;12;15;51300;0;0;0;0;0;48;640;0
90748;2009;632;6;3;10800;0;0;0;0;0;8;113;0
90748;2007;634;6;7;23940;0;0;0;0;0;18;228;0
90748;2002;64;1;8;27360;0;0;0;0;0;17;200;0
90748;2001;64;1;2;7200;0;0;0;0;0;9;49;0
90748;1997;48;1;3;10800;0;0;0;0;0;9;130;0
90748;1996;48;1;4;13680;0;0;0;0;0;12;125;0
90748;1995;48;1;1;3600;0;0;0;0;0;8;24;0
90748;1998;9;0;2;3480;0;0;0;0;0;3;22;0
90806;1967;16;0;2;4380;0;0;0;0;0;5;0;0
90814;1989;58;1;6;20520;0;0;0;0;0;18;0;0
90814;1988;59;1;2;7200;0;0;0;0;0;11;0;0
90814;1985;53;1;3;10800;0;0;0;0;0;12;0;0
90814;1987;8;0;1;3600;0;1;0;0;0;3;31;0
90814;1986;22;0;4;18540;2;2;0;0;1;9;143;0
90816;1996;100;12;15;51300;0;0;0;0;0;40;506;0
90816;2004;714;15;11;37620;0;0;0;0;0;21;0;0
90816;2002;48;1;3;10800;0;0;0;0;0;8;108;0
