PlayerId;Year;Team Id;League Id;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
8763;2021;4844;127;33;112860;0;0;0;0;0;128;1067;0
8763;2020;1854;83;1;3600;0;0;0;0;0;3;21;0
8763;2019;1470;83;2;7200;0;0;0;0;0;12;81;0
8763;2019;1854;83;15;51300;0;0;0;0;0;42;400;0
8763;2019;529;58;6;20520;0;0;0;0;0;12;152;0
8787;2020;4584;203;11;37620;0;0;0;0;0;85;556;0
8792;2020;4647;203;9;30780;0;0;0;0;0;39;273;0
8792;2021;4647;203;20;68400;0;0;0;0;0;57;543;0
8803;2020;498;56;15;51300;0;0;0;0;0;12;240;0
8803;2021;498;23;17;58140;0;0;0;0;0;30;417;0
8803;2019;498;56;18;61560;0;0;0;0;0;23;383;0
8803;2018;498;56;21;71820;0;0;0;0;0;62;484;0
8811;2021;3922;127;5;17100;0;0;0;0;0;8;114;0
8811;2021;1479;83;4;13680;0;0;0;0;0;13;107;0
8811;2021;522;83;1;3600;0;0;0;0;0;7;32;0
8811;2020;1869;83;7;23940;0;0;0;0;0;20;225;0
8811;2019;1473;127;30;0;0;0;0;0;0;0;0;0
8812;2021;3922;127;7;23940;0;0;0;0;0;26;217;0
8847;2021;644;62;35;119700;0;0;0;0;0;91;1230;0
8847;2021;625;6;2;7200;0;0;0;0;0;10;76;0
8847;2020;1814;62;18;61560;0;0;0;0;0;42;477;0
8847;2019;1814;62;14;47880;0;0;0;0;0;41;402;0
8847;2018;1814;62;23;78660;0;0;0;0;0;57;760;0
8854;2020;3967;69;11;37620;0;0;0;0;0;44;373;0
8854;2021;967;69;24;82080;0;0;0;0;0;67;677;0
8854;2019;3967;69;1;1200;0;0;0;0;0;0;10;0
8854;2018;967;69;13;44460;0;0;0;0;0;37;385;0
8859;2016;157;10;2;7200;0;0;0;0;0;13;68;0
8859;2015;150;10;40;136800;0;0;0;0;0;106;1191;0
8859;2012;208;14;36;123120;0;0;0;0;0;98;1021;0
8859;2013;208;14;20;68400;0;0;0;0;0;40;533;0
8859;2014;208;14;22;75240;0;0;0;0;0;43;551;0
8862;2021;2259;128;1;3600;0;0;0;0;0;6;48;0
8862;2021;2261;129;5;17100;0;0;0;0;0;21;210;0
8862;2020;2259;128;6;20520;0;0;0;0;0;26;208;0
8862;2017;2259;128;17;58140;0;0;0;0;0;82;617;0
8862;2018;2208;61;6;20520;0;0;0;0;0;24;209;0
8862;2018;3869;129;5;17100;0;0;0;0;0;24;130;0
8870;2019;966;48;29;99180;0;0;0;0;0;66;767;0
8870;2018;1097;10;26;88920;0;0;0;0;0;72;699;0
8870;2014;212;14;27;92340;0;0;0;0;0;60;723;0
8870;2015;212;14;31;106020;0;0;0;0;0;67;859;0
8870;2016;212;14;38;129960;0;0;0;0;0;66;930;0
8870;2017;212;14;39;133380;0;0;0;0;0;70;972;0
8876;2021;648;62;12;41040;0;0;0;0;0;27;290;0
8876;2020;1818;62;12;41040;0;0;0;0;0;39;398;0
8876;2019;638;126;27;0;0;0;0;0;0;0;0;0
8876;2018;638;126;14;47880;0;0;0;0;0;36;360;0
8887;2018;653;63;4;13680;0;0;0;0;0;26;130;0
8887;2018;1816;126;2;7200;0;0;0;0;0;13;65;0
8916;2021;1838;62;18;61560;0;0;0;0;0;40;465;0
8916;2020;1838;62;32;109440;0;0;0;0;0;75;815;0
8916;2019;1813;62;7;23940;0;0;0;0;0;23;190;0
8916;2018;1838;62;23;78660;0;0;0;0;0;60;550;0
8930;2020;3930;198;19;64980;0;0;0;0;0;73;695;0
8930;2021;476;22;1;3600;0;0;0;0;0;1;26;0
8930;2021;3930;198;13;44460;0;0;0;0;0;35;432;0
8930;2019;476;22;1;3600;0;0;0;0;0;3;22;0
8930;2019;3930;198;22;75240;0;0;0;0;0;61;718;0
8930;2018;3930;198;23;78660;0;0;0;0;0;95;856;0
8935;2013;176;14;10;34200;0;0;0;0;0;29;290;0
8935;2014;176;14;17;58140;0;0;0;0;0;41;394;0
8935;2015;176;14;20;68400;0;0;0;0;0;64;615;0
8935;2016;176;14;20;68400;0;0;0;0;0;52;591;0
8937;2020;2310;147;2;7200;0;0;0;0;0;10;59;0
8937;2019;2310;147;10;34200;0;0;0;0;0;48;327;0
8938;2019;437;46;17;58140;0;0;0;0;0;53;582;0
8938;2016;135;13;5;17100;0;0;0;0;0;19;144;0
8938;2016;97;12;3;10800;0;0;0;0;0;12;107;0
8938;2016;92;12;22;75240;0;0;0;0;0;85;603;0
8938;2015;97;12;38;129960;0;0;0;0;0;95;1067;0
8938;2014;97;12;1;3600;0;0;0;0;0;3;33;0
8938;2014;90;12;19;64980;0;0;0;0;0;75;658;0
8939;2016;167;33;1;3600;0;0;0;0;0;8;32;0
8939;2016;168;33;1;3600;0;0;0;0;0;7;35;0
8939;2015;167;33;8;27360;0;0;0;0;0;24;224;0
8939;2014;171;33;6;20520;0;0;0;0;0;20;192;0
8939;2014;169;33;3;10800;0;0;0;0;0;10;118;0
8939;2013;168;33;5;17100;0;0;0;0;0;23;177;0
8939;2016;1368;32;27;92340;0;0;0;0;0;91;1046;0
8939;2015;1368;32;7;23940;0;0;0;0;0;16;229;0
8939;2014;1368;32;11;37620;0;0;0;0;0;35;376;0
8939;2013;1097;10;1;1200;0;0;0;0;0;0;10;0
8974;2020;1479;83;26;88920;0;0;0;0;0;105;913;0
8974;2019;1479;127;18;0;0;0;0;0;0;0;0;0
8975;2018;1901;147;2;7200;0;0;0;0;0;6;73;0
8986;2021;824;28;19;64980;0;0;0;0;0;55;618;0
8998;2014;3798;193;1;3600;0;0;0;0;0;6;22;0
8998;2013;3798;193;1;3600;0;0;0;0;0;6;24;0
8998;2009;1340;13;2;7200;0;0;0;0;0;26;123;0
9014;2020;684;57;5;17100;0;0;0;0;0;12;130;0
9014;2021;684;57;11;37620;0;0;0;0;0;24;247;0
9014;2019;684;57;8;27360;0;0;0;0;0;12;140;0
9014;2018;684;57;6;20520;0;0;0;0;0;7;130;0
9020;2017;460;29;22;75240;0;0;0;0;0;57;679;0
9020;2019;447;47;20;68400;0;0;0;0;0;68;660;0
9029;2021;4856;213;8;27360;0;0;0;0;0;37;270;0
9029;2019;4856;213;18;61560;0;0;0;0;0;63;600;0
9029;2017;716;20;1;1200;0;0;0;0;0;0;10;0
9039;2019;717;20;1;0;0;0;0;0;0;0;0;0
9039;2019;4855;213;19;64980;0;0;0;0;0;55;509;0
9039;2018;717;20;3;10800;0;0;0;0;0;4;70;0
9046;2021;879;4;33;112860;0;0;0;0;0;77;837;0
9046;2020;42;1;15;51300;0;0;0;0;0;46;495;0
9046;2018;2564;10;54;184680;0;0;0;0;0;156;1642;0
9046;2017;2564;10;25;85500;0;0;0;0;0;82;932;0
9046;2019;42;1;13;44460;0;0;0;0;0;39;375;0
9046;2013;185;14;17;58140;0;0;0;0;0;45;506;0
9046;2014;185;14;14;47880;0;0;0;0;0;44;355;0
9046;2015;185;14;14;47880;0;0;0;0;0;51;455;0
9046;2016;185;14;22;75240;0;0;0;0;0;52;571;0
9046;2017;42;1;8;27360;0;0;0;0;0;31;240;0
9053;2021;1468;81;22;75240;0;0;0;0;0;79;919;0
9055;2017;1924;128;2;7200;0;0;0;0;0;6;58;0
9055;2019;607;61;32;0;0;0;0;0;0;0;0;0
9055;2018;604;61;16;54720;0;0;0;0;0;47;456;0
9057;2019;593;60;20;0;0;0;0;0;0;0;0;0
9057;2018;593;60;16;54720;0;0;0;0;0;47;452;0
9078;2021;772;54;21;71820;0;0;0;0;0;39;549;0
9078;2020;772;54;15;51300;0;0;0;0;0;46;407;0
9078;2019;772;54;10;34200;0;0;0;0;0;12;279;0
9078;2019;938;53;36;123120;0;0;0;0;0;67;1000;0
9078;2018;938;53;41;140220;0;0;0;0;0;66;930;0
9079;2021;660;63;2;7200;0;0;0;0;0;4;50;0
9101;2020;3897;129;8;27360;0;0;0;0;0;29;284;0
9101;2019;2556;128;9;30780;0;0;0;0;0;51;357;0
9101;2018;1924;128;2;7200;0;0;0;0;0;8;35;0
9101;2019;604;61;2;7200;0;0;0;0;0;9;68;0
9101;2019;3897;129;5;17100;0;0;0;0;0;16;216;0
9140;2012;88;12;13;44460;0;0;0;0;0;50;394;0
9140;2010;103;12;1;3600;0;0;0;0;0;6;0;0
9145;2021;1930;128;4;13680;0;0;0;0;0;13;124;0
9145;2020;1930;128;8;27360;0;0;0;0;0;27;267;0
9145;2019;1930;128;2;7200;0;0;0;0;0;3;63;0
9145;2019;3750;61;20;68400;0;0;0;0;0;67;677;0
9164;2020;1925;59;11;37620;0;0;0;0;0;32;286;0
9164;2014;580;128;1;3600;0;0;0;0;0;14;28;0
9164;2019;2209;135;12;41040;0;0;0;0;0;41;461;0
9164;2018;606;61;23;78660;0;0;0;0;0;83;659;0
9184;2021;2206;61;5;17100;0;0;0;0;0;21;178;0
9184;2020;598;60;11;37620;0;0;0;0;0;42;333;0
9184;2020;586;59;12;41040;0;0;0;0;0;43;341;0
9184;2019;598;60;24;0;0;0;0;0;0;0;0;0
9184;2018;607;61;15;51300;0;0;0;0;0;36;419;0
9185;2018;607;61;13;44460;0;0;0;0;0;29;345;0
9185;2018;1942;130;1;3600;0;0;0;0;0;6;47;0
9203;2021;554;9;18;61560;0;0;0;0;0;46;517;0
9203;2020;175;33;1;3600;0;0;0;0;0;3;26;0
9203;2020;2564;10;1;3600;0;0;0;0;0;2;43;0
9203;2020;69;10;10;34200;0;0;0;0;0;34;333;0
9203;2020;152;10;4;13680;0;0;0;0;0;15;120;0
9203;2020;151;10;1;3600;0;0;0;0;0;4;29;0
9203;2020;149;10;1;3600;0;0;0;0;0;4;26;0
9203;2020;1096;10;1;3600;0;0;0;0;0;14;28;0
9203;2015;81;10;9;30780;0;0;0;0;0;26;241;0
9203;2014;105;12;60;205200;0;0;0;0;0;137;1612;0
9203;2013;105;12;24;82080;0;0;0;0;0;55;764;0
9203;2013;98;12;29;99180;0;0;0;0;0;109;1058;0
9203;2012;98;12;20;68400;0;0;0;0;0;45;523;0
9203;2011;98;12;2;7200;0;0;0;0;0;7;49;0
9215;2019;418;46;5;17100;0;0;0;0;0;37;182;0
9215;2013;89;12;50;171000;0;0;0;0;0;154;1525;0
9215;2012;96;12;6;20520;0;0;0;0;0;22;185;0
9215;2011;96;12;1;1200;0;0;0;0;0;0;10;0
9217;2021;2466;15;4;13680;0;0;0;0;0;24;156;0
9217;2020;2466;15;12;41040;0;0;0;0;0;59;383;0
9217;2019;2466;15;29;99180;0;0;0;0;0;136;1115;0
9217;2018;2470;15;13;44460;0;0;0;0;0;60;414;0
9217;2017;2470;15;11;37620;0;0;0;0;0;31;183;0
9253;2021;920;53;3;10800;0;0;0;0;0;13;111;0
9288;2020;2254;129;6;20520;0;0;0;0;0;29;188;0
9288;2021;2254;129;4;13680;0;0;0;0;0;4;89;0
9288;2019;3880;130;5;17100;0;0;0;0;0;22;144;0
9289;2020;2254;129;3;10800;0;0;0;0;0;11;63;0
9289;2019;3880;130;8;27360;0;0;0;0;0;33;333;0
9322;2019;2175;34;12;41040;0;0;0;0;0;48;364;0
9322;2019;360;42;10;34200;0;0;0;0;0;34;306;0
9322;2018;268;35;14;47880;0;0;0;0;0;47;392;0
9322;2018;273;35;12;41040;0;0;0;0;0;41;383;0
9328;2021;996;48;29;99180;0;0;0;0;0;92;929;0
9328;2020;894;48;26;88920;0;0;0;0;0;67;670;0
9328;2019;894;48;29;99180;0;0;0;0;0;66;815;0
9328;2018;894;48;2;7200;0;0;0;0;0;8;64;0
9328;2018;1006;70;33;112860;0;0;0;0;0;64;810;0
9328;2018;877;4;1;1200;0;0;0;0;0;0;0;0
9331;2021;180;14;32;109440;0;0;0;0;0;119;1123;0
9331;2020;180;14;18;61560;0;0;0;0;0;45;600;0
9331;2019;252;34;28;95760;0;0;0;0;0;41;603;0
9331;2018;1002;70;19;64980;0;0;0;0;0;41;506;0
9331;2018;2568;69;11;37620;0;0;0;0;0;33;398;0
9348;2021;181;14;42;143640;0;0;0;0;0;85;1149;0
9348;2020;181;14;7;23940;0;0;0;0;0;11;169;0
9348;2019;270;35;27;92340;0;0;0;0;0;54;635;0
9348;2018;1002;70;26;88920;0;0;0;0;0;49;710;0
9385;2020;687;57;8;27360;0;0;0;0;0;14;151;0
9385;2021;687;57;9;30780;0;0;0;0;0;19;181;0
9385;2019;687;57;12;41040;0;0;0;0;0;31;244;0
9385;2018;691;57;6;20520;0;0;0;0;0;29;220;0
9403;2017;127;11;6;20520;0;0;0;0;0;18;170;0
9439;2019;1876;83;5;17100;0;0;0;0;0;10;83;0
9439;2019;1874;127;17;0;0;0;0;0;0;0;0;0
9443;2020;3948;78;7;23940;0;0;0;0;0;22;222;0
9444;2021;4832;127;1;3600;0;0;0;0;0;6;38;0
9444;2021;2173;83;5;17100;0;0;0;0;0;15;119;0
9444;2020;2173;83;8;27360;0;0;0;0;0;18;273;0
9444;2019;1482;83;15;51300;0;0;0;0;0;86;662;0
9444;2018;1482;83;7;23940;0;0;0;0;0;54;314;0
9444;2019;1855;127;9;0;0;0;0;0;0;0;0;0
9450;2019;958;78;4;13680;0;0;0;0;0;27;126;0
9450;2019;2592;198;14;47880;0;0;0;0;0;55;420;0
9450;2018;975;69;4;13680;0;0;0;0;0;15;116;0
9459;2020;966;69;16;54720;0;0;0;0;0;37;446;0
9459;2021;3733;70;5;17100;0;0;0;0;0;23;200;0
9459;2021;966;69;6;20520;0;0;0;0;0;17;143;0
9459;2019;975;69;1;3600;0;0;0;0;0;2;51;0
9459;2019;1017;70;21;71820;0;0;0;0;0;69;633;0
9459;2018;1017;70;16;54720;0;0;0;0;0;47;423;0
9488;2020;1874;127;3;10800;0;0;0;0;0;13;108;0
9488;2021;1874;127;16;54720;0;0;0;0;0;61;508;0
9488;2019;1482;83;8;27360;0;0;0;0;0;52;313;0
9488;2019;1855;127;8;0;0;0;0;0;0;0;0;0
9497;2021;883;4;29;99180;0;0;0;0;0;65;714;0
9497;2020;889;48;23;78660;0;0;0;0;0;64;674;0
9497;2019;1414;48;15;51300;0;0;0;0;0;42;416;0
9497;2018;887;48;22;75240;0;0;0;0;0;35;565;0
9497;2019;1004;70;1;3600;0;0;0;0;0;4;24;0
9497;2017;875;4;3;10800;0;0;0;0;0;6;69;0
9509;2017;93;12;32;109440;0;0;0;0;0;127;955;0
9514;2019;369;42;10;34200;0;0;0;0;0;26;257;0
9514;2018;369;42;5;17100;0;0;0;0;0;8;140;0
9514;2018;103;12;13;44460;0;0;0;0;0;20;345;0
9514;2017;98;12;17;58140;0;0;0;0;0;60;480;0
9519;2021;172;33;17;58140;0;0;0;0;0;34;436;0
9519;2021;1096;10;1;3600;0;0;0;0;0;4;32;0
9519;2021;151;10;3;10800;0;0;0;0;0;7;88;0
9519;2021;158;10;3;10800;0;0;0;0;0;19;99;0
9519;2021;1095;10;4;13680;0;0;0;0;0;12;92;0
9519;2019;87;12;13;44460;0;0;0;0;0;47;423;0
9519;2019;126;11;31;106020;0;0;0;0;0;99;861;0
9519;2018;106;12;45;153900;0;0;0;0;0;118;1372;0
9519;2017;94;12;23;78660;0;0;0;0;0;99;786;0
9519;2017;106;12;7;23940;0;0;0;0;0;17;195;0
9520;2017;175;33;18;0;0;0;0;0;0;0;0;0
9520;2013;174;33;40;0;0;0;0;0;0;0;0;0
9520;2012;170;33;39;0;0;0;0;0;0;0;0;0
9521;2018;358;42;38;129960;0;0;0;0;0;91;1358;0
9521;2017;94;12;10;34200;0;0;0;0;0;37;308;0
9545;2021;423;46;6;20520;0;0;0;0;0;27;218;0
9545;2019;418;46;5;17100;0;0;0;0;0;27;170;0
9545;2018;375;43;20;68400;0;0;0;0;0;76;704;0
9545;2018;94;12;11;37620;0;0;0;0;0;47;346;0
9545;2017;88;12;27;92340;0;0;0;0;0;88;772;0
9552;2021;422;46;3;10800;0;0;0;0;0;9;98;0
9552;2020;97;12;12;41040;0;0;0;0;0;51;381;0
9552;2019;97;12;35;119700;0;0;0;0;0;125;1116;0
9552;2018;97;12;57;194940;0;0;0;0;0;167;1796;0
9552;2017;97;12;42;143640;0;0;0;0;0;123;1295;0
9554;2019;4247;33;1;3600;0;0;0;0;0;6;30;0
9554;2019;420;46;16;54720;0;0;0;0;0;52;565;0
9554;2018;397;44;26;88920;0;0;0;0;0;85;966;0
9554;2018;398;44;3;10800;0;0;0;0;0;10;90;0
9554;2018;91;12;15;51300;0;0;0;0;0;68;667;0
9554;2017;97;12;32;109440;0;0;0;0;0;99;1010;0
9590;2020;1901;147;5;17100;0;0;0;0;0;15;161;0
9590;2021;1901;147;14;47880;0;0;0;0;0;49;422;0
9590;2019;1901;147;1;3600;0;0;0;0;0;4;29;0
9590;2018;1901;147;2;7200;0;0;0;0;0;12;56;0
9605;2021;769;54;38;129960;0;0;0;0;0;70;1077;0
9605;2020;750;54;29;99180;0;0;0;0;0;56;700;0
9605;2019;3721;54;11;37620;0;0;0;0;0;21;244;0
9605;2019;4731;54;7;23940;0;0;0;0;0;12;240;0
9605;2018;915;53;29;99180;0;0;0;0;0;47;644;0
9605;2018;3721;54;6;20520;0;0;0;0;0;10;118;0
9605;2017;3721;54;15;51300;0;0;0;0;0;34;425;0
9616;2021;2457;142;10;34200;0;0;0;0;0;37;308;0
9616;2021;857;67;1;3600;0;0;0;0;0;1;17;0
9664;2021;627;6;35;119700;0;0;0;0;0;73;802;0
9664;2020;627;6;19;64980;0;0;0;0;0;28;438;0
9664;2019;628;6;33;112860;0;0;0;0;0;74;892;0
9664;2017;628;6;24;82080;0;0;0;0;0;72;605;0
9664;2016;628;6;33;112860;0;0;0;0;0;63;788;0
9664;2015;628;6;34;116280;0;0;0;0;0;66;825;0
9664;2014;628;6;23;78660;0;0;0;0;0;45;643;0
9664;2013;627;6;20;68400;0;0;0;0;0;37;552;0
9664;2012;627;6;12;41040;0;0;0;0;0;25;352;0
9664;2011;627;6;14;47880;0;0;0;0;0;34;410;0
9670;2021;686;57;6;20520;0;0;0;0;0;17;150;0
9670;2020;764;54;3;10800;0;0;0;0;0;17;106;0
9670;2019;923;53;44;150480;0;0;0;0;0;129;1466;0
9670;2018;923;53;45;153900;0;0;0;0;0;120;1364;0
9671;2020;1810;126;15;51300;0;0;0;0;0;59;465;0
9671;2021;1835;126;18;61560;0;0;0;0;0;82;566;0
9671;2019;643;126;28;95760;0;0;0;0;0;72;610;0
9671;2018;1809;126;38;129960;0;0;0;0;0;131;873;0
9671;2016;637;6;1;3600;0;0;0;0;0;4;36;0
9671;2015;637;6;4;13680;0;0;0;0;0;14;127;0
9675;2021;920;53;20;68400;0;0;0;0;0;67;705;0
9692;2021;635;6;22;75240;0;0;0;0;0;72;655;0
9692;2020;635;6;26;88920;0;0;0;0;0;79;782;0
9692;2019;635;6;21;71820;0;0;0;0;0;71;587;0
9692;2018;635;6;21;71820;0;0;0;0;0;52;591;0
9692;2014;635;6;22;75240;0;0;0;0;0;73;730;0
9692;2013;635;6;32;109440;0;0;0;0;0;94;1133;0
9692;2009;625;6;4;13680;0;0;0;0;0;19;107;0
9702;2005;1531;10;32;109440;0;0;0;0;0;85;944;0
9702;2017;2292;134;26;88920;0;0;0;0;0;68;747;0
9702;2010;37;1;29;99180;0;0;0;0;0;72;791;0
9702;2009;43;1;43;147060;0;0;0;0;0;101;1148;0
9702;2008;43;1;44;150480;0;0;0;0;0;103;0;0
9702;2007;43;1;31;106020;0;0;0;0;0;98;0;0
9702;2006;41;1;54;184680;0;0;0;0;0;153;1611;0
9702;2005;55;1;14;47880;0;0;0;0;0;34;391;0
9702;2003;107;12;54;184680;0;0;0;0;0;136;1563;0
9702;2002;107;12;55;188100;0;0;0;0;0;214;1754;0
9702;2001;107;12;47;160740;0;0;0;0;0;160;1538;0
9702;2000;107;12;44;150480;0;0;0;0;0;158;1477;0
9702;2013;637;6;37;126540;0;0;0;0;0;98;1126;0
9702;2012;637;6;44;150480;0;0;0;0;0;123;1309;0
9702;2011;635;6;40;136800;0;0;0;0;0;89;1309;0
9702;2016;2292;134;36;123120;0;0;0;0;0;152;1462;0
9702;2007;25;0;1;960;0;0;0;0;0;0;10;0
9704;2021;1813;62;41;140220;0;0;0;0;0;100;1176;0
9704;2020;1813;62;45;153900;0;0;0;0;0;155;1505;0
9704;2019;1813;62;47;160740;0;0;0;0;0;126;1482;0
9704;2018;1838;62;11;37620;0;0;0;0;0;32;237;0
9704;2018;1813;62;27;92340;0;0;0;0;0;70;886;0
9704;2016;633;6;12;41040;0;0;0;0;0;39;371;0
9704;2015;633;6;2;7200;0;0;0;0;0;6;75;0
9704;2014;636;6;1;3600;0;0;0;0;0;4;24;0
9704;2012;633;6;13;44460;0;0;0;0;0;40;460;0
9715;2021;1828;126;33;112860;0;0;0;0;0;141;1037;0
9715;2020;1838;62;22;75240;0;0;0;0;0;64;598;0
9715;2019;1838;62;30;102600;0;0;0;0;0;80;842;0
9715;2018;636;6;5;17100;0;0;0;0;0;18;142;0
9715;2017;636;6;21;71820;0;0;0;0;0;61;693;0
9715;2016;636;6;2;7200;0;0;0;0;0;10;53;0
9715;2015;636;6;25;85500;0;0;0;0;0;87;725;0
9715;2014;636;6;7;23940;0;0;0;0;0;27;225;0
9720;2021;1831;241;19;64980;0;0;0;0;0;26;433;0
9720;2019;1831;126;11;0;0;0;0;0;0;0;0;0
9720;2010;633;6;1;3600;0;0;0;0;0;11;16;0
9720;2009;628;6;1;3600;0;0;0;0;0;5;42;0
9728;2021;644;62;11;37620;0;0;0;0;0;34;358;0
9728;2021;625;6;16;54720;0;0;0;0;0;42;429;0
9728;2020;644;62;11;37620;0;0;0;0;0;35;389;0
9728;2020;625;6;13;44460;0;0;0;0;0;29;349;0
9728;2019;597;60;27;0;0;0;0;0;0;0;0;0
9728;2018;654;63;31;106020;0;0;0;0;0;99;990;0
9728;2018;644;62;2;7200;0;0;0;0;0;6;78;0
9753;2018;456;29;15;51300;0;0;0;0;0;46;329;0
9753;2009;80;10;1;3600;0;0;0;0;0;2;24;0
9753;2008;78;10;6;20520;0;0;0;0;0;13;137;0
9753;2008;76;10;17;58140;0;0;0;0;0;48;440;0
9753;2007;74;10;14;47880;0;0;0;0;0;32;364;0
9753;2006;83;10;32;109440;0;0;0;0;0;77;906;0
9753;2005;74;10;20;68400;0;0;0;0;0;48;632;0
9753;2017;555;9;56;191520;0;0;0;0;0;166;1660;0
9753;2008;38;1;7;23940;0;0;0;0;0;27;209;0
9753;2007;41;1;5;17100;0;0;0;0;0;11;138;0
9753;2005;55;1;11;37620;0;0;0;0;0;36;0;0
9753;2004;96;12;42;143640;0;0;0;0;0;87;1012;0
9753;2003;96;12;68;232560;0;0;0;0;0;179;1689;0
9753;2002;96;12;42;143640;0;0;0;0;0;176;1386;0
9753;2001;96;12;19;64980;0;0;0;0;0;82;695;0
9753;2015;625;6;6;20520;0;0;0;0;0;13;144;0
9753;2011;625;6;14;47880;0;0;0;0;0;44;404;0
9753;2010;625;6;10;34200;0;0;0;0;0;25;287;0
9753;2009;625;6;4;13680;0;0;0;0;0;7;121;0
9763;2016;1093;54;17;58140;0;0;0;0;0;66;606;0
9763;2013;1093;54;1;3600;0;0;0;0;0;20;40;0
9769;2021;1820;241;33;112860;0;0;0;0;0;61;763;0
9773;2014;642;6;16;54720;0;0;0;0;0;48;533;0
9773;2013;626;6;9;30780;0;0;0;0;0;30;256;0
9773;2012;626;6;20;68400;0;0;0;0;0;57;548;0
9773;2011;626;6;20;68400;0;0;0;0;0;45;500;0
9773;2010;626;6;7;23940;0;0;0;0;0;19;196;0
9773;2009;629;6;25;85500;0;0;0;0;0;80;696;0
9773;2008;629;6;23;78660;0;0;0;0;0;58;699;0
9773;2007;629;6;11;37620;0;0;0;0;0;32;337;0
9773;2003;636;6;4;13680;0;0;0;0;0;13;91;0
9773;2002;1814;6;5;17100;0;0;0;0;0;15;115;0
9773;2001;642;6;14;47880;0;0;0;0;0;42;438;0
9773;2000;642;6;16;54720;0;0;0;0;0;63;508;0
9807;2021;1839;62;26;88920;0;0;0;0;0;111;881;0
9807;2020;651;62;24;82080;0;0;0;0;0;83;675;0
9807;2019;1838;62;23;78660;0;0;0;0;0;64;681;0
9807;2018;1818;62;21;71820;0;0;0;0;0;57;655;0
9807;2014;628;6;1;1200;0;0;0;0;0;0;10;0
9807;2012;637;6;1;1200;0;0;0;0;0;0;10;0
9817;2021;637;6;44;150480;0;0;0;0;0;134;1367;0
9817;2020;648;62;6;20520;0;0;0;0;0;17;191;0
9817;2020;637;6;32;109440;0;0;0;0;0;105;1040;0
9817;2016;576;3;4;13680;0;0;0;0;0;15;112;0
9817;2019;637;6;47;160740;0;0;0;0;0;128;1422;0
9817;2018;637;6;35;119700;0;0;0;0;0;95;1067;0
9817;2017;637;6;25;85500;0;0;0;0;0;45;804;0
9817;2015;44;1;39;133380;0;0;0;0;0;113;1189;0
9817;2016;636;6;23;78660;0;0;0;0;0;71;747;0
9817;2014;631;6;30;102600;0;0;0;0;0;59;766;0
9817;2013;631;6;8;27360;0;0;0;0;0;21;300;0
9817;2013;630;6;11;37620;0;0;0;0;0;34;315;0
9817;2012;630;6;18;61560;0;0;0;0;0;44;530;0
9817;2011;630;6;12;41040;0;0;0;0;0;31;403;0
9817;2010;630;6;10;34200;0;0;0;0;0;25;272;0
9817;2009;637;6;1;3600;0;0;0;0;0;2;26;0
9817;2008;637;6;1;1200;0;0;0;0;0;0;10;0
9817;2015;26;0;2;3000;0;1;0;0;0;5;20;0
9836;2021;523;5;32;109440;0;0;0;0;0;74;813;0
9836;2020;523;5;20;68400;0;0;0;0;0;46;529;0
9836;2016;872;48;26;88920;0;0;0;0;0;62;667;0
9836;2014;887;48;44;150480;0;0;0;0;0;103;1272;0
9836;2015;2169;2;28;95760;0;0;0;0;0;85;850;0
9836;2019;523;5;38;129960;0;0;0;0;0;79;988;0
9836;2018;523;5;34;116280;0;0;0;0;0;66;835;0
9836;2017;550;24;17;58140;0;0;0;0;0;36;486;0
9836;2017;2169;22;6;20520;0;0;0;0;0;27;176;0
9836;2013;710;15;36;123120;0;0;0;0;0;71;910;0
9836;2012;547;24;34;116280;0;0;0;0;0;90;1098;0
9836;2011;475;22;23;78660;0;0;0;0;0;61;859;0
9836;2011;543;24;4;13680;0;0;0;0;0;3;94;0
9836;2010;2169;22;10;34200;0;0;0;0;0;45;352;0
9836;2009;2169;22;7;23940;0;0;0;0;0;20;230;0
9853;2020;638;126;32;109440;0;0;0;0;0;79;940;0
9853;2021;638;126;33;112860;0;0;0;0;0;91;827;0
9853;2006;1521;10;34;116280;0;0;0;0;0;109;1079;0
9853;2006;1510;10;11;37620;0;0;0;0;0;44;338;0
9853;2005;1515;10;37;126540;0;0;0;0;0;92;1045;0
9853;2004;1515;10;37;126540;0;0;0;0;0;88;1205;0
9853;2019;3717;62;28;95760;0;0;0;0;0;82;788;0
9853;2018;3717;62;32;109440;0;0;0;0;0;115;1075;0
9853;2003;90;12;1;3600;0;0;0;0;0;2;24;0
9853;2002;90;12;50;171000;0;0;0;0;0;125;1289;0
9853;2001;101;12;47;160740;0;0;0;0;0;225;1705;0
9853;2001;96;12;1;3600;0;0;0;0;0;4;39;0
9853;2000;96;12;11;37620;0;0;0;0;0;40;392;0
9853;2010;555;9;50;171000;0;0;0;0;0;144;1655;0
9853;2011;544;24;27;92340;0;0;0;0;0;80;870;0
9864;2011;544;24;2;7200;0;0;0;0;0;13;76;0
9874;2021;551;24;22;75240;0;0;0;0;0;56;609;0
9874;2020;551;24;23;78660;0;0;0;0;0;55;663;0
9874;2019;551;24;29;99180;0;0;0;0;0;67;736;0
9874;2018;545;24;18;61560;0;0;0;0;0;58;527;0
9874;2017;545;24;22;75240;0;0;0;0;0;65;537;0
9874;2016;545;24;28;95760;0;0;0;0;0;56;700;0
